company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,report_positive_count,report_negative_count,report_net_tone,report_uncertainty_count,report_uncertainty_ratio,report_weak_modal_count,report_weak_modal_ratio,report_strong_modal_count,report_strong_modal_ratio,report_litigious_count,report_litigious_ratio,report_constraining_count,report_constraining_ratio,report_positive_ratio,report_negative_ratio,report_net_tone_by_words,report_sentiment_word_coverage,report_total_lm_matched_word_count,report_total_eligible_word_count,lm_report_status
S2023-011,0000004977,AFL,Aflac,0000004977-24-000053,2023,2024-02-22,1.0.3,0.3.0,426,1243,-0.4895146794487717,1216,0.0158535631404657,381,0.004967275951083414,173,0.0022554822560037547,692,0.009021929024015019,435,0.0056712993142290944,0.0055539620870381475,0.01620557482203854,-0.010651612735000392,0.021759536909076685,3967,76702,success
S2023-012,0001090872,A,Agilent Technologies,0001090872-23-000020,2023,2023-12-20,1.0.3,0.3.0,347,1018,-0.49157509157509155,904,0.01612759352755428,397,0.0070825825557954076,116,0.0020694699659251064,565,0.010079745954721425,497,0.008866608388489466,0.00619056963944838,0.018161382976825506,-0.011970813337377125,0.024351952616273882,3261,56053,success
S2023-013,0000002969,APD,Air Products,0000002969-23-000047,2023,2023-11-16,1.0.3,0.3.0,209,797,-0.584493041749503,845,0.017681523331240845,325,0.0068005858966310945,71,0.00148566645741787,541,0.01132035990793053,364,0.007616656204226826,0.004373299853525843,0.01667712910650764,-0.012303829252981796,0.02105042896003348,2664,47790,success
S2023-014,0001559720,ABNB,Airbnb,0001559720-24-000006,2023,2024-02-16,1.0.3,0.3.0,425,2498,-0.7092028737598358,1760,0.02165860621946567,1158,0.014250378410307527,207,0.0025473474360394287,1457,0.01792988026236448,846,0.010410898216856795,0.005230061160950517,0.030740453600127983,-0.025510392439177465,0.0359705147610785,6830,81261,success
S2023-015,0001086222,AKAM,Akamai Technologies,0001086222-24-000040,2023,2024-02-28,1.0.3,0.3.0,361,896,-0.42561654733492443,818,0.018221915305963333,387,0.008620881691207592,98,0.0021830656479026977,405,0.009021852932659108,359,0.007997148648949678,0.008041701009110957,0.019959457352253237,-0.011917756343142278,0.028001158361364194,2810,44891,success
S2023-016,0000915913,ALB,Albemarle Corporation,0000915913-24-000016,2023,2024-02-15,1.0.3,0.3.0,457,1309,-0.4824462061155153,1360,0.018281535648994516,625,0.00840144101516292,148,0.0019894612323905795,730,0.009812883105710291,569,0.007648671900204323,0.006143133670287127,0.017595978062157222,-0.011452844391870094,0.02373911173244435,4365,74392,success
S2023-017,0001035443,ARE,Alexandria Real Estate Equities,0001035443-24-000072,2023,2024-01-29,1.0.3,0.3.0,749,2081,-0.4706713780918728,1782,0.01971326164874552,1087,0.012024868357006948,210,0.002323111642108058,601,0.006648524270985442,809,0.008949511040311518,0.008285764856852073,0.023020930129651753,-0.014735165272799682,0.031306694986503826,5937,90396,success
S2023-018,0001097149,ALGN,Align Technology,0001097149-24-000011,2023,2024-02-28,1.0.3,0.3.0,398,1071,-0.45813478556841386,913,0.0189368012776637,469,0.009727666811855724,101,0.002094870678032896,562,0.011656607139153341,404,0.008379482712131583,0.008255034949080123,0.022213925704685458,-0.013958890755605335,0.030468960653765583,3213,48213,success
S2023-019,0001579241,ALLE,Allegion,0001579241-24-000006,2023,2024-02-20,1.0.3,0.3.0,298,791,-0.4527089072543618,799,0.020862163502963525,337,0.008799185357320034,99,0.0025849238883521764,378,0.009869709391890127,333,0.008694743988093685,0.0077808820073631164,0.020653280764510822,-0.012872398757147706,0.02843416277187394,2530,38299,success
S2023-020,0000352541,LNT,Alliant Energy,0000352541-24-000014,2023,2024-02-16,1.0.3,0.3.0,181,586,-0.5280312907431551,704,0.013743021122086441,324,0.006324913130051146,87,0.0016983563034396595,679,0.013254987701557802,447,0.008726037559052043,0.0035333619646273377,0.01143950337719127,-0.007906141412563933,0.014972865341818608,2611,51226,success
S2023-021,0000899051,ALL,Allstate,0000899051-24-000013,2023,2024-02-21,1.0.3,0.3.0,443,2444,-0.6931070315206096,1534,0.018483486559107396,515,0.006205342619257046,140,0.001686889255720362,1658,0.019977588471316858,578,0.006964442784331209,0.005337799573458002,0.029448266721289747,-0.024110467147831743,0.03478606629474775,6169,82993,success
S2023-022,0001652044,GOOGL|GOOG,Alphabet Inc. (Class A)|Alphabet Inc. (Class C),0001652044-24-000022,2023,2024-01-31,1.0.3,0.3.0,298,1012,-0.5450381679389313,811,0.01918936185315761,457,0.010813240896292264,113,0.0026737335257790503,600,0.014196815181127701,277,0.006554196341953955,0.0070510848732934246,0.023945294938835387,-0.016894210065541964,0.030996379812128813,2932,42263,success
S2023-023,0000764180,MO,Altria,0000764180-24-000018,2023,2024-02-27,1.0.3,0.3.0,273,1749,-0.7299703264094956,987,0.016211421907593254,371,0.006093655043279733,101,0.001658919567038418,1360,0.02233792684328959,522,0.008573821920733209,0.004484010314866219,0.028727230918318743,-0.024243220603452523,0.03321124123318496,4447,60883,success
S2023-024,0001018724,AMZN,Amazon,0001018724-24-000008,2023,2024-02-02,1.0.3,0.3.0,214,821,-0.5864734299516908,588,0.017361008591927723,259,0.007647110927396734,52,0.0015353272904425877,427,0.01260739909651894,283,0.00835572352298562,0.006318462310667572,0.024240455874103162,-0.01792199356343559,0.030558918184770734,2221,33869,success
S2023-025,0001748790,AMCR,Amcor,0001748790-23-000030,2023,2023-08-17,1.0.3,0.3.0,265,965,-0.5691056910569106,779,0.019336742292607855,326,0.008092141190488011,79,0.001960979000148935,398,0.009879362557712356,369,0.009159509507024773,0.006577967532145162,0.023953730824604082,-0.017375763292458917,0.030531698356749244,2670,40286,success
S2023-026,0001002910,AEE,Ameren,0001002910-24-000056,2023,2024-02-29,1.0.3,0.3.0,236,980,-0.6118421052631579,1042,0.012160821614051468,409,0.004773297543327303,201,0.002345801482173076,1253,0.014623329637626189,786,0.009173134154169342,0.0027542743770788353,0.011437241057361266,-0.00868296668028243,0.0141915154344401,4348,85685,success
S2023-027,0000006201,AAL,American Airlines Group,0000006201-24-000010,2023,2024-02-21,1.0.3,0.3.0,375,1471,-0.5937161430119177,1265,0.01524518842570833,668,0.008050423611362184,297,0.0035793051086445643,831,0.010014823384793377,942,0.01135254347590296,0.004519324632126975,0.01772780409029008,-0.013208479458163105,0.022247128722417055,4911,82977,success
S2023-028,0000004904,AEP,American Electric Power,0000004904-24-000020,2023,2024-02-26,1.0.3,0.3.0,359,1772,-0.663068981698733,1492,0.01375394089124062,553,0.005097807850439721,185,0.0017054149228414978,1880,0.017330702999686573,864,0.007964748612621914,0.0033094267962167443,0.016335109423108833,-0.013025682626892089,0.01964453621932558,6212,108478,success
S2023-029,0000004962,AXP,American Express,0000004962-24-000013,2023,2024-02-09,1.0.3,0.3.0,372,1728,-0.6457142857142857,1505,0.020774667329247418,574,0.007923361493015294,123,0.001697863177074706,940,0.01297553972723759,654,0.009027662746397217,0.00513500082822594,0.023852907073049528,-0.018717906244823588,0.028987907901275468,5090,72444,success
S2023-030,0000005272,AIG,American International Group,0000005272-24-000023,2023,2024-02-14,1.0.3,0.3.0,808,3075,-0.5838269379345866,2679,0.022190745986779982,798,0.0066100094428706326,205,0.0016980600699103756,1536,0.012723025694547984,807,0.006684558421549624,0.006692841641402846,0.025470901048655632,-0.018778059407252787,0.03216374269005848,8686,120726,success
S2023-031,0001053507,AMT,American Tower,0001053507-24-000011,2023,2024-02-27,1.0.3,0.3.0,300,1004,-0.5398773006134969,1032,0.016075016744809108,513,0.007990778672564994,175,0.002725899157307746,473,0.007367716008037508,683,0.010638794996806804,0.004672969983956136,0.01563887287963987,-0.010965902895683733,0.020311842863596007,3410,64199,success
S2023-032,0001410636,AWK,American Water Works,0001410636-24-000050,2023,2024-02-14,1.0.3,0.3.0,464,1798,-0.5897435897435898,1256,0.015861189336633538,562,0.007097124528015962,173,0.0021847020344248425,1611,0.02034424842461515,711,0.008978746511422329,0.005859547653023855,0.02270574715546744,-0.016846199502443582,0.028565294808491293,5736,79187,success
S2023-033,0000820027,AMP,Ameriprise Financial,0000820027-24-000015,2023,2024-02-22,1.0.3,0.3.0,371,1315,-0.5599051008303677,1737,0.020987132241889687,502,0.00606536579471999,155,0.0018727723071346584,1054,0.012734851688515677,570,0.0068869691294629375,0.004482571135141666,0.015888358605690812,-0.011405787470549145,0.020370929740832478,4962,82765,success
S2023-034,0001037868,AME,Ametek,0001037868-24-000009,2023,2024-02-22,1.0.3,0.3.0,251,417,-0.24850299401197604,479,0.01623233589752279,191,0.006472601579179234,66,0.002236605781287065,270,0.009149750923447084,284,0.009624182452811008,0.008505879562167475,0.014131281981768273,-0.0056254024196008,0.02263716154393575,1647,29509,success
S2023-035,0000318154,AMGN,Amgen,0000318154-24-000011,2023,2024-02-14,1.0.3,0.3.0,491,1686,-0.5489205328433624,1200,0.016243215073703587,598,0.008094535511728954,136,0.0018408977083530734,1153,0.015607022483316864,541,0.007322982795728034,0.006646182167657052,0.022821717178553542,-0.01617553501089649,0.029467899346210594,4890,73877,success
S2023-036,0000820313,APH,Amphenol,0001558370-24-000866,2023,2024-02-07,1.0.3,0.3.0,223,867,-0.5908256880733945,1003,0.016492912816127865,365,0.00600190745552011,119,0.001956786266320255,596,0.009800374913671195,454,0.007465386259742823,0.0036669188015917386,0.014256585654619002,-0.010589666853027263,0.017923504456210743,3116,60814,success
S2023-037,0000006281,ADI,Analog Devices,0000006281-23-000203,2023,2023-11-21,1.0.3,0.3.0,257,849,-0.5352622061482821,850,0.019504807361343766,441,0.010119552995708943,102,0.002340576883361252,451,0.010349021317607104,418,0.00959177585534317,0.005897335872782762,0.01948186052915395,-0.013584524656371187,0.025379196401936713,2742,43579,success
S2023-038,0000315293,AON,Aon plc,0001628280-24-005392,2023,2024-02-16,1.0.3,0.3.0,365,1057,-0.4866385372714487,1116,0.022109079382689144,511,0.01012342254888365,125,0.002476375378885433,706,0.013986568139944925,402,0.007964023218495552,0.007231016106345464,0.02094023020385522,-0.013709214097509756,0.028171246310200685,3555,50477,success
S2023-039,0000320193,AAPL,Apple Inc.,0000320193-23-000106,2023,2023-11-03,1.0.3,0.3.0,89,571,-0.7303030303030303,421,0.018489240228370663,207,0.00909090909090909,49,0.0021519543258673693,252,0.011067193675889328,221,0.009705753184014053,0.003908651734738691,0.02507685551163812,-0.02116820377689943,0.028985507246376812,1512,22770,success
S2023-040,0000006951,AMAT,Applied Materials,0000006951-23-000041,2023,2023-12-15,1.0.3,0.3.0,228,703,-0.5102040816326531,662,0.01783453218028503,327,0.00880950456639457,78,0.002101349713084943,348,0.009375252566071284,378,0.010183463994180878,0.0061424068536329104,0.018939087798701473,-0.012796680945068563,0.025081494652334384,2257,37119,success
S2023-041,0001521332,APTV,Aptiv,0001521332-24-000011,2023,2024-02-06,1.0.3,0.3.0,476,1151,-0.4148740012292563,1186,0.018742098609355246,404,0.0063843236409608095,149,0.002354614412136536,487,0.007695954487989886,438,0.006921618204804045,0.00752212389380531,0.018189001264222505,-0.010666877370417193,0.025711125158027814,3675,63280,success
S2023-042,0000947484,ACGL,Arch Capital Group,0000947484-24-000020,2023,2024-02-23,1.0.3,0.3.0,551,2527,-0.6419753086419753,1938,0.01914735958108976,704,0.006955490786938695,295,0.0029145877587314134,1390,0.013733142320802253,893,0.008822802944227635,0.00544385713580003,0.02496665514004841,-0.019522798004248384,0.030410512275848442,7259,101215,success
S2023-043,0000007084,ADM,Archer Daniels Midland,0000007084-24-000009,2023,2024-03-12,1.0.3,0.3.0,376,884,-0.4031746031746032,694,0.014357828533598146,216,0.004468718967229395,60,0.0012413108242303873,460,0.009516716319099635,338,0.006992717643164515,0.007778881165177094,0.01828864614366104,-0.010509764978483946,0.026067527308838132,2622,48336,success
S2023-044,0001596532,ANET,Arista Networks,0001596532-24-000043,2023,2024-02-13,1.0.3,0.3.0,438,1812,-0.6106666666666667,1472,0.024272404979800478,902,0.014873443812350565,170,0.0028031989446780444,677,0.011163327562041388,574,0.009464918789677632,0.007222359633935196,0.029878802869156566,-0.022656443235221372,0.03710116250309176,4872,60645,success
S2023-045,0000354190,AJG,Arthur J. Gallagher & Co.,0000950170-24-013370,2023,2024-02-09,1.0.3,0.3.0,330,1644,-0.6656534954407295,1969,0.02052089087138227,684,0.0071286385759398024,233,0.002428322789757272,1163,0.01212076997634209,822,0.008566872674594325,0.003439255453304291,0.01713374534918865,-0.013694489895884357,0.020573000802492938,5798,95951,success
S2023-046,0001267238,AIZ,Assurant,0001267238-24-000008,2023,2024-02-15,1.0.3,0.3.0,564,1910,-0.5440582053354891,1621,0.022306930148070676,655,0.009013596080805857,158,0.0021742720317058403,1119,0.015398800022017945,572,0.007871415203390764,0.007761325480266417,0.02628392139593769,-0.01852259591567127,0.034045246876204104,5496,72668,success
S2023-047,0000731802,ATO,Atmos Energy,0000731802-23-000028,2023,2023-11-14,1.0.3,0.3.0,131,339,-0.4425531914893617,458,0.014485877850523453,182,0.005756396875098839,57,0.0018028275927507353,387,0.01224025049814973,265,0.00838156687857798,0.004143340607900813,0.010722079893728058,-0.006578739285827245,0.014865420501628871,1578,31617,success
S2023-048,0000866787,AZO,AutoZone,0001558370-23-016668,2023,2023-10-24,1.0.3,0.3.0,191,644,-0.5425149700598803,563,0.014752122419033644,221,0.005790797610313384,90,0.002358243370715858,308,0.008070432868672046,269,0.007048527408028508,0.005004716486741432,0.016874541452677916,-0.011869824965936485,0.021879257939419347,1949,38164,success
S2023-049,0000769397,ADSK,Autodesk,0000769397-23-000036,2023,2023-03-14,1.0.3,0.3.0,377,1086,-0.48462064251537934,972,0.018756874626116825,453,0.008741629841184076,125,0.0024121495146755176,496,0.009571409274232454,477,0.009204762548001776,0.007275042936261362,0.020956754983500896,-0.013681712047239536,0.02823179791976226,3315,51821,success
S2023-050,0000008670,ADP,Automatic Data Processing,0000008670-23-000030,2023,2023-08-03,1.0.3,0.3.0,268,597,-0.38034682080924853,541,0.015224426621640636,257,0.007232306177008583,58,0.001632193611931898,344,0.009680596594906431,354,0.009962009286618827,0.0075418601378922185,0.016800337695230056,-0.009258477557337837,0.024342197833122275,2034,35535,success
S2023-051,0000915912,AVB,AvalonBay Communities,0000915912-24-000004,2023,2024-02-23,1.0.3,0.3.0,304,749,-0.4226020892687559,853,0.01857214396133162,458,0.009971913170328115,133,0.0028957739119075095,367,0.007990594177970345,380,0.008273639748307169,0.006618911798645736,0.016307779398637028,-0.009688867599991291,0.022926691197282762,2662,45929,success
S2023-052,0000008818,AVY,Avery Dennison,0000008818-24-000003,2023,2024-02-21,1.0.3,0.3.0,250,697,-0.4720168954593453,811,0.020906372447927406,304,0.007836667354093628,48,0.0012373685295937306,375,0.00966694163745102,273,0.0070375335120643435,0.006444627758300681,0.017967622190142297,-0.011522994431841616,0.024412249948442977,2313,38792,success
S2023-053,0001069183,AXON,Axon Enterprise,0001069183-24-000006,2023,2024-02-27,1.0.3,0.3.0,349,1301,-0.576969696969697,1125,0.019283840998303024,645,0.011056068839027065,161,0.0027597319117571434,872,0.014947119422684653,511,0.008759149111229195,0.00598227600747356,0.02230069079003754,-0.01631841478256398,0.0282829667975111,4101,58339,success
S2023-054,0001037540,BXP,"BXP, Inc.",0001656423-24-000007,2023,2024-02-27,1.0.3,0.3.0,823,1172,-0.174937343358396,1847,0.020873594394530147,655,0.007402384584957902,247,0.002791433576312369,482,0.005447250946488106,657,0.007424987285980675,0.009301011470870769,0.013245182799344522,-0.003944171328473752,0.02254619427021529,5005,88485,success
S2023-055,0001701605,BKR,Baker Hughes,0001701605-24-000033,2023,2024-02-05,1.0.3,0.3.0,336,1106,-0.5339805825242718,818,0.017434673259729742,386,0.008227119655569291,107,0.0022805746195490003,693,0.014770450573340721,409,0.008717336629864871,0.007161430581013683,0.02357304232917004,-0.01641161174815636,0.030734472910183726,3233,46918,success
S2023-056,0000009389,BALL,Ball Corporation,0001558370-24-001349,2023,2024-02-20,1.0.3,0.3.0,257,658,-0.4382513661202186,844,0.016902649550397532,271,0.005427272545210582,136,0.0027236496905853843,668,0.013377926421404682,415,0.00831113692347746,0.005146896841767969,0.013177658061802816,-0.008030761220034847,0.018324554903570784,2843,49933,success
S2023-057,0000070858,BAC,Bank of America,0000070858-24-000122,2023,2024-02-20,1.0.3,0.3.0,331,2513,-0.7672292545710268,2289,0.022422051779364658,645,0.006318140409650592,124,0.001214650249297168,1120,0.010971034509780873,845,0.008277253714968605,0.0032423325203013117,0.024616258681320835,-0.021373926161019522,0.027858591201622145,6880,102087,success
S2023-058,0001390777,BK,Bank of New York Mellon,0001390777-24-000051,2023,2024-02-28,1.0.3,0.3.0,29,111,-0.5857142857142857,111,0.018202689406362743,57,0.009347326992456544,5,0.0008199409642505739,74,0.012135126270908495,40,0.0065595277140045915,0.004755657592653329,0.018202689406362743,-0.013447031813709412,0.022958346999016072,361,6098,success
S2023-059,0000701985,BBWI,"Bath & Body Works, Inc.",0000701985-23-000008,2023,2023-03-17,1.0.3,0.3.0,256,803,-0.5165250236071766,685,0.018020625065768705,353,0.009286541092286646,66,0.0017362938019572767,398,0.010470377775439335,284,0.007471324844785857,0.006734715353046406,0.02112490792381353,-0.014390192570767126,0.027859623276859938,2374,38012,success
S2023-060,0000010456,BAX,Baxter International,0001628280-24-003932,2023,2024-02-08,1.0.3,0.3.0,434,1612,-0.5757575757575758,1218,0.01856594110115237,533,0.008124504603377844,108,0.0016462410828608012,743,0.011325528931162733,586,0.008932382171818791,0.006615450277422108,0.024571672458996403,-0.017956222181574295,0.03118712273641851,4306,65604,success
S2023-061,0000010795,BDX,Becton Dickinson,0000010795-23-000098,2023,2023-11-21,1.0.3,0.3.0,312,935,-0.4995990376904571,746,0.0171750892137677,355,0.008173132266605272,74,0.0017036951767008173,635,0.014619546448716473,343,0.00789685737308622,0.007183147231495338,0.021526418786692758,-0.014343271555197422,0.028709566018188096,2803,43435,success
S2023-062,0001067983,BRK-B,Berkshire Hathaway,0000950170-24-019719,2023,2024-02-26,1.0.3,0.3.0,345,2006,-0.7065078689919183,1131,0.014022515373933743,331,0.004103848442769292,110,0.001363816703035112,1404,0.01740726046419361,471,0.005839615155723071,0.00427742511406467,0.024871057329894863,-0.02059363221583019,0.029148482443959532,5072,80656,success
S2023-063,0000764478,BBY,Best Buy,0000764478-23-000006,2023,2023-03-17,1.0.3,0.3.0,335,645,-0.3163265306122449,601,0.01725870832495764,287,0.00824167934985498,160,0.004594664445912185,268,0.007696062946902909,260,0.007466329724607299,0.009620078683628637,0.018522241047583494,-0.008902162363954857,0.02814231973121213,2043,34823,success
S2023-064,0000012208,BIO,Bio-Rad Laboratories,0000012208-24-000013,2023,2024-02-16,1.0.3,0.3.0,156,746,-0.6541019955654102,607,0.018357780130046877,279,0.008437925298654166,78,0.0023589898684409495,397,0.012006653561167398,335,0.01013155905035536,0.004717979736881899,0.022561621049448057,-0.017843641312566157,0.027279600786329957,2198,33065,success
S2023-065,0000842023,TECH,Bio-Techne,0001558370-23-015226,2023,2023-08-23,1.0.3,0.3.0,271,997,-0.5725552050473186,794,0.016480893372356104,274,0.005687361188949084,89,0.0018473545467754323,508,0.010544450671482243,467,0.00969342217240592,0.005625090810967889,0.02069452228241692,-0.015069431471449032,0.02631961309338481,2892,48177,success
S2023-066,0000875045,BIIB,Biogen,0000875045-24-000009,2023,2024-02-14,1.0.3,0.3.0,834,1377,-0.24559023066485752,1566,0.01826004827369084,624,0.007276034561164165,229,0.002670211401452875,889,0.010366017187299589,591,0.00689124427187183,0.009724700038479028,0.016056249344107463,-0.006331549305628433,0.02578094938258649,5195,85761,success
S2023-067,0001393818,BX,Blackstone Inc.,0001193125-24-044485,2023,2024-02-23,1.0.3,0.3.0,542,1854,-0.5475792988313857,1710,0.017987692631357494,1027,0.010803134697312365,188,0.001977594277599537,1038,0.010918845000788933,924,0.009719665492031768,0.005701362225845474,0.019502445695050753,-0.013801083469205281,0.02520380792089623,6027,95065,success
S2023-068,0000012927,BA,Boeing,0000012927-24-000010,2023,2024-01-31,1.0.3,0.3.0,283,868,-0.5082536924413553,732,0.016682619991795433,280,0.0063813300515064494,103,0.002347417840375587,541,0.012329641278089247,401,0.009138976252336022,0.006449701444915448,0.019782123159669995,-0.013332421714754546,0.02623182460458544,2820,43878,success
S2023-069,0001075531,BKNG,Booking Holdings,0001075531-24-000014,2023,2024-02-22,1.0.3,0.3.0,358,1093,-0.5065472088215024,1054,0.019574341640976118,555,0.01030717230620659,87,0.0016157189020540059,554,0.010288600824573784,431,0.00800430858373881,0.00664859042454407,0.0202986294246555,-0.01365003900011143,0.02694721984919957,3397,53846,success
S2023-070,0000908255,BWA,BorgWarner,0000908255-24-000007,2023,2024-02-08,1.0.3,0.3.0,270,790,-0.49056603773584906,875,0.01897636087616569,327,0.007091737150292778,115,0.002494036000867491,305,0.006614617219692041,287,0.006224246367382347,0.005855562784645413,0.017132942962481024,-0.01127738017783561,0.022988505747126436,2512,46110,success
S2023-071,0000885725,BSX,Boston Scientific,0000885725-24-000017,2023,2024-02-20,1.0.3,0.3.0,397,1327,-0.5394431554524362,1110,0.018890723123266222,454,0.00772647594411069,128,0.0021783896934937626,709,0.012066236661617795,551,0.00937728688371143,0.006756411783726748,0.022583774400517367,-0.01582736261679062,0.029340186184244117,3924,58759,success
S2023-072,0000014272,BMY,Bristol Myers Squibb,0000014272-24-000044,2023,2024-02-13,1.0.3,0.3.0,599,1484,-0.42486797887662026,988,0.01600285071024798,420,0.006802831273587198,152,0.002461977032345843,1170,0.018950744262135766,457,0.007402128314355594,0.00970213317352079,0.024036670500008097,-0.014334537326487309,0.03373880367352889,4456,61739,success
S2023-073,0001730168,AVGO,Broadcom,0001730168-23-000096,2023,2023-12-14,1.0.3,0.3.0,309,1132,-0.5711311589174185,1062,0.022652134035791225,615,0.013117761235415823,93,0.001983661455111661,530,0.011304737324829896,423,0.0090224601667982,0.006590875157306487,0.0241452125503914,-0.017554337393084915,0.030736087707697885,3366,46883,success
S2023-074,0001383312,BR,Broadridge Financial Solutions,0001383312-23-000037,2023,2023-08-08,1.0.3,0.3.0,283,648,-0.3920515574650913,681,0.015718770196657742,326,0.007524697627181239,81,0.001869633459514357,521,0.01202566706675284,336,0.0077555165728002955,0.006532176161019297,0.014957067676114856,-0.008424891515095559,0.021489243837134152,2418,43324,success
S2023-075,0000079282,BRO,Brown & Brown,0000950170-24-018890,2023,2024-02-22,1.0.3,0.3.0,316,1082,-0.547925608011445,1012,0.01633812821878885,430,0.006942090053437949,107,0.0017274503156229316,639,0.010316268707318254,464,0.00749099949952374,0.005101628969503237,0.017468235901906652,-0.012366606932403415,0.02256986487140989,3372,61941,success
S2023-076,0000014693,BF-B,Brown–Forman,0000014693-23-000074,2023,2023-06-16,1.0.3,0.3.0,245,664,-0.46094609460946095,628,0.01857383691697968,274,0.008103871521102599,72,0.0021294844872970335,214,0.0063293011150217385,256,0.007571500399278341,0.00724616249149685,0.019638579160628198,-0.012392416669131347,0.02688474165212505,1963,33811,success
S2023-077,0001316835,BLDR,Builders FirstSource,0000950170-24-018584,2023,2024-02-22,1.0.3,0.3.0,352,826,-0.40237691001697795,807,0.01552072314645639,375,0.007212231945379364,105,0.002019424944706222,445,0.008558515241850178,463,0.008904702375228387,0.006769881719396096,0.01588614289835561,-0.009116261178959516,0.022656024617751708,2824,51995,success
S2023-078,0001996862,BG,Bunge Global,0001996862-24-000007,2023,2024-02-22,1.0.3,0.3.0,339,1119,-0.5349794238683128,1210,0.017632829121855965,470,0.006849115444026697,153,0.0022296056658214565,624,0.009093293695899275,554,0.00807321267232083,0.004940106671329894,0.016306723791203986,-0.011366617119874092,0.02124683046253388,3748,68622,success
