company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_disclosure_binary,ai_term_count,ai_terms_per_1000_words,total_analysis_word_count,total_analysis_sentence_count,ai_sentence_count,ai_sentence_ratio,ai_detection_status,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,ai_concreteness_mean,ai_concreteness_median,ai_concreteness_standard_deviation,ai_concreteness_min,ai_concreteness_max,ai_concreteness_matched_token_count,ai_concreteness_eligible_token_count,ai_concreteness_unmatched_token_count,ai_concreteness_coverage,ai_concreteness_unique_dictionary_entries,ai_concreteness_stem_collision_count,ai_concreteness_status,report_concreteness_mean,report_concreteness_median,report_concreteness_standard_deviation,report_concreteness_min,report_concreteness_max,report_concreteness_matched_token_count,report_concreteness_eligible_token_count,report_concreteness_unmatched_token_count,report_concreteness_coverage,report_concreteness_unique_dictionary_entries,report_concreteness_stem_collision_count,report_concreteness_status,report_word_count,log_report_word_count,report_sentence_count,report_paragraph_count,report_mean_sentence_length,report_fog_index,report_numeric_token_ratio,report_ai_term_count,report_ai_terms_per_1000_words,report_table_text_word_count,report_table_text_ratio,source_html_bytes,analysis_text_bytes,analysis_text_to_html_ratio,report_control_status,report_positive_count,report_negative_count,report_net_tone,report_uncertainty_count,report_uncertainty_ratio,report_weak_modal_count,report_weak_modal_ratio,report_strong_modal_count,report_strong_modal_ratio,report_litigious_count,report_litigious_ratio,report_constraining_count,report_constraining_ratio,report_forward_looking_count,report_forward_looking_ratio,report_positive_ratio,report_negative_ratio,report_net_tone_by_words,report_sentiment_word_coverage,report_total_lm_matched_word_count,report_total_eligible_word_count,concreteness_status,lm_ai_status,lm_report_status,matching_strategy_version,concreteness_preprocessing_version
S2023-001,0000066740,MMM,3M,0000066740-24-000016,2023,2024-02-07,1.0.3,0.3.0,1,2,0.03152685,63438,2783,1,0.00035932,success,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,0,0.00000000,118,success,2,1,0.01694915,0.00847458,0.33333333,0.02542373,0.00847458,3,success,2.91815789,2.96500000,0.72440849,1.81000000,4.50000000,38,63,25,0.60317460,35,18,warning_stem_collisions,2.94478157,2.85000000,0.83371722,1.19000000,5.00000000,24722,34480,9758,0.71699536,2333,6320,warning_stem_collisions,64110,11.06835564,2783,1014,23.03629177,21.71928882,0.04473561,2,0.03119638,11535,0.15248860,4286095,426538,0.09951669,success,250,1737,-0.74836437,884,0.01473653,318,0.00530115,103,0.00171704,1552,0.02587227,431,0.00718489,,,0.00416757,0.02895627,-0.02478870,0.03312384,4375,59987,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-002,0000091142,AOS,A. O. Smith,0000091142-24-000041,2023,2024-02-13,1.0.3,0.3.0,1,3,0.11166530,26866,1551,2,0.00128949,success,3,0.05555556,0,0.00000000,2,0.03703704,0,0.00000000,0,0.00000000,54,success,3,1,0.05555556,0.01851852,0.50000000,0.07407407,0.03703704,7,success,2.67458333,2.38500000,0.74275938,1.63000000,4.25000000,24,24,0,1.00000000,21,0,success,2.97160063,2.89000000,0.85911986,1.26000000,5.00000000,10852,13985,3133,0.77597426,1596,2325,warning_stem_collisions,26826,10.19712685,1551,564,17.29593810,18.85238927,0.04406173,3,0.11183180,7012,0.20722265,1914385,177596,0.09276922,success,137,415,-0.50362319,457,0.01807038,153,0.00604982,51,0.00201661,206,0.00814551,166,0.00656386,,,0.00541716,0.01640965,-0.01099249,0.02182681,1356,25290,success,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-003,0000874761,AES,AES Corporation,0000874761-24-000011,2023,2024-02-26,1.0.3,0.3.0,1,5,0.04687969,106656,5022,4,0.00079650,success,1,0.00709220,0,0.00000000,1,0.00709220,0,0.00000000,0,0.00000000,141,success,2,0,0.01418440,0.00000000,1.00000000,0.01418440,0.01418440,3,success,3.00915254,2.93000000,0.67464564,1.62000000,4.70000000,59,77,18,0.76623377,40,12,warning_stem_collisions,2.91084881,2.83000000,0.81178893,1.19000000,5.00000000,40657,57089,16432,0.71216872,2759,9825,warning_stem_collisions,105893,11.57018443,5022,1980,21.08582238,21.20266139,0.03681074,5,0.04721747,21602,0.16943410,6410940,704347,0.10986642,success,508,1692,-0.53818182,1651,0.01641806,616,0.00612570,268,0.00266508,1389,0.01381265,946,0.00940732,,,0.00505171,0.01682578,-0.01177407,0.02187749,6003,100560,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-004,0001841666,APA,APA Corporation,0001784031-24-000003,2023,2024-02-22,1.0.3,0.3.0,0,0,0.00000000,61622,2856,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.94896492,2.82000000,0.84280705,1.25000000,5.00000000,24114,33513,9399,0.71954167,2251,5755,warning_stem_collisions,61592,11.02828727,2856,1331,21.56582633,21.23964887,0.04448630,0,0.00000000,11492,0.15724372,4359100,411968,0.09450758,success,246,1022,-0.61198738,917,0.01594117,369,0.00641471,124,0.00215562,556,0.00966553,507,0.00881371,,,0.00427648,0.01776650,-0.01349002,0.02204297,3201,57524,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-005,0000732717,T,AT&T,0000732717-24-000009,2023,2024-02-23,1.0.3,0.3.0,1,6,0.13384492,44828,2427,4,0.00164813,success,2,0.01754386,0,0.00000000,2,0.01754386,0,0.00000000,0,0.00000000,114,success,2,6,0.01754386,0.05263158,-0.50000000,0.07017544,-0.03508772,10,success,2.82702128,2.81000000,0.72984672,1.52000000,4.50000000,47,62,15,0.75806452,39,10,warning_stem_collisions,2.90584576,2.82000000,0.80618495,1.26000000,5.00000000,17440,23636,6196,0.73785751,2042,4552,warning_stem_collisions,44806,10.71009734,2427,917,18.46147507,20.31883481,0.04300763,6,0.13391064,14611,0.24590605,4360250,299418,0.06866992,success,233,651,-0.47285068,561,0.01323425,239,0.00563812,98,0.00231187,432,0.01019108,353,0.00832744,,,0.00549658,0.01535740,-0.00986082,0.02085397,2223,42390,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-006,0001551152,ABBV,AbbVie,0001551152-24-000011,2023,2024-02-20,1.0.3,0.3.0,0,0,0.00000000,47238,2470,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.88002483,2.75000000,0.81192082,1.19000000,5.00000000,18523,26204,7681,0.70687681,2281,4746,warning_stem_collisions,47238,10.76295393,2470,890,19.12469636,20.74266230,0.03302426,0,0.00000000,13000,0.21581062,3701766,322160,0.08702873,success,382,917,-0.41185527,809,0.01809803,357,0.00798640,140,0.00313192,621,0.01389231,383,0.00856804,,,0.00854567,0.02051408,-0.01196841,0.02905975,3037,44701,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-007,0000001800,ABT,Abbott Laboratories,0001628280-24-005348,2023,2024-02-16,1.0.3,0.3.0,0,0,0.00000000,38051,2018,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.90062550,2.80000000,0.78590203,1.29000000,5.00000000,15028,21130,6102,0.71121628,1903,3847,warning_stem_collisions,37779,10.53950867,2018,858,18.72101090,20.16374388,0.04579264,0,0.00000000,10233,0.21313422,2675005,261155,0.09762785,success,187,699,-0.57787810,600,0.01698995,214,0.00605975,88,0.00249186,431,0.01220445,265,0.00750389,,,0.00529520,0.01979329,-0.01449809,0.02508849,2117,35315,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-008,0001467373,ACN,Accenture,0001467373-23-000324,2023,2023-10-12,1.0.3,0.3.0,1,35,0.86349394,40533,2089,31,0.01483964,success,18,0.01543739,14,0.01200686,11,0.00943396,2,0.00171527,6,0.00514580,1166,success,30,21,0.02572899,0.01801029,0.17647059,0.04373928,0.00771870,89,success,2.87795158,2.74000000,0.79962974,1.30000000,4.93000000,537,715,178,0.75104895,282,108,warning_stem_collisions,2.84296798,2.74000000,0.81017827,1.19000000,5.00000000,15802,20797,4995,0.75982113,2006,3844,warning_stem_collisions,40552,10.61034038,2089,813,19.41215893,20.65266947,0.02880253,35,0.86308937,12762,0.23937427,2767778,270647,0.09778494,success,398,830,-0.35179153,830,0.02127714,443,0.01135635,92,0.00235843,577,0.01479146,289,0.00740855,,,0.01020277,0.02127714,-0.01107437,0.03147991,2885,39009,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-009,0000796343,ADBE,Adobe Inc.,0000796343-24-000006,2023,2024-01-17,1.0.3,0.3.0,1,121,2.58094791,46882,2309,80,0.03464703,success,33,0.01171875,20,0.00710227,24,0.00852273,9,0.00319602,9,0.00319602,2816,success,84,61,0.02982955,0.02166193,0.15862069,0.05149148,0.00816761,207,success,2.92645320,2.68500000,0.88023148,1.30000000,4.93000000,1218,1719,501,0.70855148,503,319,warning_stem_collisions,2.92083113,2.82000000,0.83373161,1.23000000,5.00000000,19251,25522,6271,0.75429042,2285,4943,warning_stem_collisions,46805,10.75374531,2309,1119,20.27067995,20.52193618,0.02636470,121,2.58519389,7467,0.13758476,2451373,319107,0.13017480,success,519,874,-0.25484566,719,0.01600303,367,0.00816844,86,0.00191413,488,0.01086158,310,0.00689978,,,0.01155156,0.01945291,-0.00790136,0.03100447,2848,44929,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-010,0000002488,AMD,Advanced Micro Devices,0000002488-24-000012,2023,2024-01-31,1.0.3,0.3.0,1,105,2.08689430,50314,2238,71,0.03172475,success,36,0.01410658,20,0.00783699,27,0.01057994,10,0.00391850,10,0.00391850,2552,success,38,34,0.01489028,0.01332288,0.05555556,0.02821317,0.00156740,143,success,2.95860443,2.89000000,0.85619617,1.30000000,5.00000000,1039,1597,558,0.65059487,440,277,warning_stem_collisions,2.91095169,2.85000000,0.83316193,1.19000000,5.00000000,19271,26964,7693,0.71469367,2170,4969,warning_stem_collisions,50382,10.82738925,2238,883,22.51206434,21.16447091,0.02768846,105,2.08407765,9068,0.15253154,2130305,336335,0.15788115,success,335,1095,-0.53146853,1036,0.02148976,593,0.01230061,127,0.00263436,380,0.00788235,398,0.00825572,,,0.00694891,0.02271360,-0.01576469,0.02966251,3182,48209,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-011,0000004977,AFL,Aflac,0000004977-24-000053,2023,2024-02-22,1.0.3,0.3.0,1,6,0.07416105,80905,4204,4,0.00095147,success,4,0.02666667,3,0.02000000,1,0.00666667,2,0.01333333,0,0.00000000,150,success,3,2,0.02000000,0.01333333,0.20000000,0.03333333,0.00666667,13,success,2.89896552,2.78500000,0.80478888,1.63000000,4.72000000,58,87,29,0.66666667,42,16,warning_stem_collisions,2.91783545,2.79000000,0.83916012,1.19000000,5.00000000,32501,44440,11939,0.73134563,2205,7812,warning_stem_collisions,81209,11.30478136,4204,1810,19.31707897,21.21432372,0.03194227,6,0.07388344,26138,0.24349074,9368701,543690,0.05803259,success,426,1243,-0.48951468,1216,0.01585356,381,0.00496728,173,0.00225548,692,0.00902193,435,0.00567130,,,0.00555396,0.01620557,-0.01065161,0.02175954,3967,76702,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-012,0001090872,A,Agilent Technologies,0001090872-23-000020,2023,2023-12-20,1.0.3,0.3.0,1,5,0.08449371,59176,2924,4,0.00136799,success,1,0.00729927,0,0.00000000,0,0.00000000,1,0.00729927,0,0.00000000,137,success,2,0,0.01459854,0.00000000,1.00000000,0.01459854,0.01459854,4,success,2.86235294,2.90000000,0.75287707,1.30000000,4.69000000,68,84,16,0.80952381,50,10,warning_stem_collisions,2.89353300,2.81000000,0.78151851,1.04000000,5.00000000,24124,31934,7810,0.75543308,2126,5852,warning_stem_collisions,59107,10.98710464,2924,1084,20.21443228,20.35262834,0.04026596,5,0.08459235,9340,0.13645594,3542153,399298,0.11272749,success,347,1018,-0.49157509,904,0.01612759,397,0.00708258,116,0.00206947,565,0.01007975,497,0.00886661,,,0.00619057,0.01816138,-0.01197081,0.02435195,3261,56053,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-013,0000002969,APD,Air Products,0000002969-23-000047,2023,2023-11-16,1.0.3,0.3.0,0,0,0.00000000,50412,2718,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.90814542,2.79000000,0.82303784,1.19000000,5.00000000,19929,26537,6608,0.75098918,1933,4825,warning_stem_collisions,50115,10.82207564,2718,1189,18.43818985,19.64390781,0.03458046,0,0.00000000,11264,0.18351553,3798411,332549,0.08754950,success,209,797,-0.58449304,845,0.01768152,325,0.00680059,71,0.00148567,541,0.01132036,364,0.00761666,,,0.00437330,0.01667713,-0.01230383,0.02105043,2664,47790,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-014,0001559720,ABNB,Airbnb,0001559720-24-000006,2023,2024-02-16,1.0.3,0.3.0,1,66,0.78657577,83908,3082,37,0.01200519,success,38,0.02794118,24,0.01764706,28,0.02058824,6,0.00441176,12,0.00882353,1360,success,15,43,0.01102941,0.03161765,-0.48275862,0.04264706,-0.02058824,133,success,2.78804878,2.62000000,0.80159055,1.30000000,4.93000000,574,783,209,0.73307791,313,137,warning_stem_collisions,2.84672444,2.72000000,0.81484248,1.19000000,5.00000000,32428,43425,10997,0.74675878,2661,8628,warning_stem_collisions,83812,11.33633147,3082,1321,27.19402985,22.20245351,0.01913807,66,0.78747673,6051,0.06733583,2482453,555721,0.22385963,success,425,2498,-0.70920287,1760,0.02165861,1158,0.01425038,207,0.00254735,1457,0.01792988,846,0.01041090,,,0.00523006,0.03074045,-0.02551039,0.03597051,6830,81261,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-015,0001086222,AKAM,Akamai Technologies,0001086222-24-000040,2023,2024-02-28,1.0.3,0.3.0,1,3,0.06367534,47114,2070,2,0.00096618,success,2,0.02531646,4,0.05063291,1,0.01265823,0,0.00000000,0,0.00000000,79,success,0,3,0.00000000,0.03797468,-1.00000000,0.03797468,-0.03797468,9,success,2.70272727,2.59000000,0.73128891,1.63000000,4.57000000,33,43,10,0.76744186,29,10,warning_stem_collisions,2.86767811,2.76000000,0.79016145,1.19000000,5.00000000,18472,24605,6133,0.75074172,2050,4629,warning_stem_collisions,47066,10.75930615,2070,809,22.73719807,21.55069364,0.02889559,3,0.06374028,8045,0.14597812,2457483,315632,0.12843710,success,361,896,-0.42561655,818,0.01822192,387,0.00862088,98,0.00218307,405,0.00902185,359,0.00799715,,,0.00804170,0.01995946,-0.01191776,0.02800116,2810,44891,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-016,0000915913,ALB,Albemarle Corporation,0000915913-24-000016,2023,2024-02-15,1.0.3,0.3.0,0,0,0.00000000,78547,3600,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.92293357,2.82000000,0.83974590,1.19000000,5.00000000,30243,40570,10327,0.74545230,2664,7089,warning_stem_collisions,78319,11.26854551,3600,1282,21.75527778,21.10086380,0.03917313,0,0.00000000,15453,0.16479333,3742974,517670,0.13830446,success,457,1309,-0.48244621,1360,0.01828154,625,0.00840144,148,0.00198946,730,0.00981288,569,0.00764867,,,0.00614313,0.01759598,-0.01145284,0.02373911,4365,74392,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-017,0001035443,ARE,Alexandria Real Estate Equities,0001035443-24-000072,2023,2024-01-29,1.0.3,0.3.0,1,5,0.05277490,94742,4136,3,0.00072534,success,5,0.04201681,0,0.00000000,3,0.02521008,0,0.00000000,0,0.00000000,119,success,0,3,0.00000000,0.02521008,-1.00000000,0.02521008,-0.02521008,8,success,2.78155556,2.63000000,0.81776105,1.63000000,4.55000000,45,62,17,0.72580645,31,16,warning_stem_collisions,2.88371366,2.75000000,0.82036727,1.26000000,5.00000000,38151,50043,11892,0.76236437,2736,8788,warning_stem_collisions,94469,11.45602702,4136,2127,22.84066731,21.66409192,0.03209518,5,0.05292742,23176,0.19699945,6495560,633193,0.09748089,success,749,2081,-0.47067138,1782,0.01971326,1087,0.01202487,210,0.00232311,601,0.00664852,809,0.00894951,,,0.00828576,0.02302093,-0.01473517,0.03130669,5937,90396,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-018,0001097149,ALGN,Align Technology,0001097149-24-000011,2023,2024-02-28,1.0.3,0.3.0,1,20,0.40018408,49977,2275,16,0.00703297,success,12,0.02453988,14,0.02862986,8,0.01635992,0,0.00000000,2,0.00408998,489,success,11,12,0.02249489,0.02453988,-0.04347826,0.04703476,-0.00204499,50,success,2.88990244,2.86000000,0.82321617,1.50000000,5.00000000,205,297,92,0.69023569,145,60,warning_stem_collisions,2.89144894,2.83000000,0.81615454,1.04000000,5.00000000,19849,26905,7056,0.73774391,2499,5175,warning_stem_collisions,49930,10.81837730,2275,960,21.94725275,20.94633290,0.02525536,20,0.40056079,7027,0.12337377,2493729,338670,0.13580866,success,398,1071,-0.45813479,913,0.01893680,469,0.00972767,101,0.00209487,562,0.01165661,404,0.00837948,,,0.00825503,0.02221393,-0.01395889,0.03046896,3213,48213,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-019,0001579241,ALLE,Allegion,0001579241-24-000006,2023,2024-02-20,1.0.3,0.3.0,1,9,0.22373589,40226,1985,4,0.00201511,success,1,0.00840336,0,0.00000000,1,0.00840336,0,0.00000000,0,0.00000000,119,success,2,1,0.01680672,0.00840336,0.33333333,0.02521008,0.00840336,4,success,2.87000000,2.87500000,0.77678596,1.62000000,4.93000000,56,77,21,0.72727273,46,9,warning_stem_collisions,2.83660463,2.75000000,0.78912049,1.04000000,5.00000000,16013,21330,5317,0.75072668,2004,4070,warning_stem_collisions,40105,10.59925629,1985,874,20.20403023,21.09246975,0.03321282,9,0.22441092,8209,0.16990934,2529043,271734,0.10744539,success,298,791,-0.45270891,799,0.02086216,337,0.00879919,99,0.00258492,378,0.00986971,333,0.00869474,,,0.00778088,0.02065328,-0.01287240,0.02843416,2530,38299,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-020,0000352541,LNT,Alliant Energy,0000352541-24-000014,2023,2024-02-16,1.0.3,0.3.0,1,1,0.01829358,54664,2707,1,0.00036941,success,1,0.04347826,0,0.00000000,1,0.04347826,0,0.00000000,0,0.00000000,23,success,0,5,0.00000000,0.21739130,-1.00000000,0.21739130,-0.21739130,6,success,2.44909091,2.33000000,0.58361654,1.68000000,3.62000000,11,16,5,0.68750000,11,5,warning_stem_collisions,2.91931107,2.85500000,0.81182970,1.26000000,5.00000000,21294,30693,9399,0.69377382,1929,5461,warning_stem_collisions,54091,10.89842309,2707,1092,19.98189878,21.38214972,0.02889575,1,0.01848736,18313,0.25292802,5648864,364174,0.06446854,success,181,586,-0.52803129,704,0.01374302,324,0.00632491,87,0.00169836,679,0.01325499,447,0.00872604,,,0.00353336,0.01143950,-0.00790614,0.01497287,2611,51226,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-021,0000899051,ALL,Allstate,0000899051-24-000013,2023,2024-02-21,1.0.3,0.3.0,1,3,0.03431670,87421,4616,1,0.00021664,success,1,0.01666667,0,0.00000000,1,0.01666667,0,0.00000000,0,0.00000000,60,success,0,1,0.00000000,0.01666667,-1.00000000,0.01666667,-0.01666667,2,success,2.72541667,2.70000000,0.71624588,1.62000000,4.25000000,24,28,4,0.85714286,22,4,warning_stem_collisions,2.82182819,2.74000000,0.76670155,1.19000000,5.00000000,36249,48559,12310,0.74649396,2479,8669,warning_stem_collisions,87298,11.37708283,4616,2234,18.91204506,21.53404411,0.03666751,3,0.03436505,27677,0.24072190,9393475,595727,0.06341924,success,443,2444,-0.69310703,1534,0.01848349,515,0.00620534,140,0.00168689,1658,0.01997759,578,0.00696444,,,0.00533780,0.02944827,-0.02411047,0.03478607,6169,82993,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-022,0001652044,GOOGL|GOOG,Alphabet Inc. (Class A)|Alphabet Inc. (Class C),0001652044-24-000022,2023,2024-01-31,1.0.3,0.3.0,1,122,2.76882575,44062,2326,87,0.03740327,success,28,0.01139138,32,0.01301871,22,0.00895037,10,0.00406835,7,0.00284784,2458,success,42,46,0.01708706,0.01871440,-0.04545455,0.03580146,-0.00162734,155,success,2.91136033,2.82000000,0.83240067,1.30000000,4.93000000,963,1402,439,0.68687589,458,279,warning_stem_collisions,2.90565897,2.82000000,0.82210810,1.23000000,5.00000000,17459,22932,5473,0.76133787,2141,4337,warning_stem_collisions,44019,10.69237664,2326,1150,18.92476354,19.28227359,0.02948727,122,2.77153048,8293,0.15852959,2410403,292533,0.12136269,success,298,1012,-0.54503817,811,0.01918936,457,0.01081324,113,0.00267373,600,0.01419682,277,0.00655420,,,0.00705108,0.02394529,-0.01689421,0.03099638,2932,42263,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-023,0000764180,MO,Altria,0000764180-24-000018,2023,2024-02-27,1.0.3,0.3.0,1,3,0.04652461,64482,2854,3,0.00105116,success,3,0.03157895,4,0.04210526,2,0.02105263,0,0.00000000,1,0.01052632,95,success,0,3,0.00000000,0.03157895,-1.00000000,0.03157895,-0.03157895,11,success,2.75680851,2.61000000,0.79917273,1.50000000,4.89000000,47,61,14,0.77049180,28,13,warning_stem_collisions,2.93012813,2.82000000,0.84016272,1.26000000,5.00000000,24740,34406,9666,0.71906063,2228,6194,warning_stem_collisions,64036,11.06720070,2854,1190,22.43728101,20.66885224,0.03468362,3,0.04684865,9522,0.12944887,3374523,428069,0.12685319,success,273,1749,-0.72997033,987,0.01621142,371,0.00609366,101,0.00165892,1360,0.02233793,522,0.00857382,,,0.00448401,0.02872723,-0.02424322,0.03321124,4447,60883,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-024,0001018724,AMZN,Amazon,0001018724-24-000008,2023,2024-02-02,1.0.3,0.3.0,1,15,0.42054503,35668,1759,12,0.00682206,success,3,0.00596421,12,0.02385686,2,0.00397614,2,0.00397614,2,0.00397614,503,success,9,12,0.01789264,0.02385686,-0.14285714,0.04174950,-0.00596421,34,success,2.94248963,2.93000000,0.74657755,1.30000000,4.71000000,241,322,81,0.74844720,122,71,warning_stem_collisions,2.92120937,2.86000000,0.81036228,1.19000000,5.00000000,14338,19117,4779,0.75001308,1761,3808,warning_stem_collisions,35482,10.47678080,1759,759,20.17168846,20.69479155,0.03452455,15,0.42274956,6541,0.15565286,1945178,241630,0.12421999,success,214,821,-0.58647343,588,0.01736101,259,0.00764711,52,0.00153533,427,0.01260740,283,0.00835572,,,0.00631846,0.02424046,-0.01792199,0.03055892,2221,33869,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-025,0001748790,AMCR,Amcor,0001748790-23-000030,2023,2023-08-17,1.0.3,0.3.0,0,0,0.00000000,42675,1961,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.87349540,2.76000000,0.81840437,1.04000000,5.00000000,17174,22652,5478,0.75816705,1943,4102,warning_stem_collisions,42453,10.65615286,1961,902,21.64864865,20.94968452,0.03891362,0,0.00000000,9370,0.18080775,3077234,282596,0.09183442,success,265,965,-0.56910569,779,0.01933674,326,0.00809214,79,0.00196098,398,0.00987936,369,0.00915951,,,0.00657797,0.02395373,-0.01737576,0.03053170,2670,40286,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-026,0001002910,AEE,Ameren,0001002910-24-000056,2023,2024-02-29,1.0.3,0.3.0,1,2,0.02184169,91568,4190,2,0.00047733,success,3,0.02040816,1,0.00680272,2,0.01360544,0,0.00000000,0,0.00000000,147,success,1,11,0.00680272,0.07482993,-0.83333333,0.08163265,-0.06802721,15,success,2.80467742,2.76500000,0.74272323,1.50000000,4.69000000,62,93,31,0.66666667,52,22,warning_stem_collisions,2.92184812,2.86000000,0.80309013,1.19000000,5.00000000,34922,50945,16023,0.68548435,2137,8549,warning_stem_collisions,90897,11.41748228,4190,1821,21.69379475,23.09136528,0.03912120,2,0.02200293,22780,0.20039234,7803061,613402,0.07861043,success,236,980,-0.61184211,1042,0.01216082,409,0.00477330,201,0.00234580,1253,0.01462333,786,0.00917313,,,0.00275427,0.01143724,-0.00868297,0.01419152,4348,85685,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-027,0000006201,AAL,American Airlines Group,0000006201-24-000010,2023,2024-02-21,1.0.3,0.3.0,0,0,0.00000000,87883,3918,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.90122421,2.82000000,0.82268943,1.19000000,5.00000000,34561,46126,11565,0.74927373,2466,8129,warning_stem_collisions,87529,11.37972545,3918,1620,22.34022460,22.67261163,0.03930126,0,0.00000000,33021,0.27391954,4971518,581523,0.11697091,success,375,1471,-0.59371614,1265,0.01524519,668,0.00805042,297,0.00357931,831,0.01001482,942,0.01135254,,,0.00451932,0.01772780,-0.01320848,0.02224713,4911,82977,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
S2023-028,0000004904,AEP,American Electric Power,0000004904-24-000020,2023,2024-02-26,1.0.3,0.3.0,0,0,0.00000000,115326,6697,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.87349107,2.80000000,0.79182397,1.26000000,5.00000000,46195,64548,18353,0.71566896,2550,10877,warning_stem_collisions,114867,11.65153022,6697,2930,17.15200836,20.39542040,0.03893198,0,0.00000000,48078,0.29505661,17631279,770788,0.04371708,success,359,1772,-0.66306898,1492,0.01375394,553,0.00509781,185,0.00170541,1880,0.01733070,864,0.00796475,,,0.00330943,0.01633511,-0.01302568,0.01964454,6212,108478,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
