company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,report_positive_count,report_negative_count,report_net_tone,report_uncertainty_count,report_uncertainty_ratio,report_weak_modal_count,report_weak_modal_ratio,report_strong_modal_count,report_strong_modal_ratio,report_litigious_count,report_litigious_ratio,report_constraining_count,report_constraining_ratio,report_positive_ratio,report_negative_ratio,report_net_tone_by_words,report_sentiment_word_coverage,report_total_lm_matched_word_count,report_total_eligible_word_count,lm_report_status
S2021-011,0000002488,AMD,Advanced Micro Devices,0000002488-22-000016,2021,2022-02-03,1.0.3,0.3.0,329,1205,-0.5710560625814863,879,0.019850948509485093,530,0.011969286359530262,137,0.003093947606142728,473,0.010682023486901535,364,0.008220415537488708,0.007429990966576332,0.027213188798554652,-0.01978319783197832,0.03464317976513098,3154,44280,success
S2021-012,0000004977,AFL,Aflac,0000004977-22-000058,2021,2022-02-23,1.0.3,0.3.0,430,1232,-0.4825511432009627,1232,0.01637557487306271,392,0.00521041018688359,212,0.002817874896988064,653,0.008679586357232103,433,0.0057553765584709045,0.005715500970305979,0.01637557487306271,-0.010660073902756733,0.02209107584336869,3954,75234,success
S2021-013,0001090872,A,Agilent Technologies,0001090872-21-000027,2021,2021-12-17,1.0.3,0.3.0,393,944,-0.4121166791323859,964,0.01644686332383601,428,0.0073021343387985604,134,0.002286182246259362,579,0.009878354631225154,498,0.008496408646545987,0.006704997184924846,0.01610564209305103,-0.009400644908126183,0.022810639277975876,3330,58613,success
S2021-014,0000002969,APD,Air Products,0000002969-21-000055,2021,2021-11-18,1.0.3,0.3.0,226,769,-0.5457286432160804,789,0.017374262309521712,294,0.006474059719897824,69,0.0015194221791596935,540,0.011891130097771515,346,0.007619131507090637,0.0049766581520303,0.01693385008367832,-0.011957191931648023,0.021910508235708625,2584,45412,success
S2021-015,0001086222,AKAM,Akamai Technologies,0001086222-22-000058,2021,2022-02-28,1.0.3,0.3.0,338,779,-0.39480752014324083,779,0.017795138888888888,377,0.00861202485380117,105,0.002398574561403509,401,0.009160270467836257,347,0.00792671783625731,0.007721125730994152,0.017795138888888888,-0.010074013157894737,0.02551626461988304,2640,43776,success
S2021-016,0000766421,ALK,Alaska Air Group,0000766421-22-000009,2021,2022-02-11,1.0.3,0.3.0,244,562,-0.3945409429280397,570,0.01587478415863644,234,0.0065170166545981175,87,0.002422993371581351,282,0.00785384058374645,284,0.007909541580794295,0.006795521639837353,0.01565198017044505,-0.008856458530607698,0.022447501810282405,1913,35906,success
S2021-017,0000915913,ALB,Albemarle Corporation,0000915913-22-000027,2021,2022-02-22,1.0.3,0.3.0,354,1083,-0.5073068893528184,1171,0.01783511278310005,501,0.007630564905493702,138,0.002101832249417427,668,0.010174086540658269,501,0.007630564905493702,0.005391656639809921,0.01649481395738459,-0.011103157317574669,0.02188647059719451,3733,65657,success
S2021-018,0001035443,ARE,Alexandria Real Estate Equities,0001035443-22-000040,2021,2022-01-31,1.0.3,0.3.0,752,1966,-0.44665194996320823,1715,0.018376837683768375,1030,0.011036817967511037,218,0.002335947880502336,636,0.006814967211006815,800,0.008572285800008572,0.008057948652008057,0.021066392353521066,-0.013008443701513009,0.029124341005529124,5817,93324,success
S2021-019,0001097149,ALGN,Align Technology,0001097149-22-000011,2021,2022-02-25,1.0.3,0.3.0,395,1315,-0.5380116959064327,1061,0.02047155977463919,554,0.010689202747549587,131,0.00252759126340974,608,0.011731110596588717,473,0.009126340973990893,0.007621362969823261,0.025372385583082503,-0.017751022613259244,0.032993748552905766,3720,51828,success
S2021-020,0001579241,ALLE,Allegion,0001579241-22-000019,2021,2022-02-15,1.0.3,0.3.0,290,854,-0.493006993006993,758,0.01911534775810763,327,0.008246330761083371,95,0.0023957230039844657,369,0.009305492510213346,338,0.008523730266807888,0.007313259696373632,0.021536288898976144,-0.014223029202602511,0.028849548595349776,2532,39654,success
S2021-021,0000352541,LNT,Alliant Energy,0000352541-22-000020,2021,2022-02-18,1.0.3,0.3.0,155,553,-0.5621468926553672,675,0.014048159170846428,312,0.006493371350080127,82,0.0017065911881620846,661,0.013756789943599242,456,0.009490311973194032,0.00322587358737955,0.011509084476263814,-0.008283210888884264,0.014734958063643364,2512,48049,success
S2021-022,0000899051,ALL,Allstate,0000899051-22-000015,2021,2022-02-18,1.0.3,0.3.0,464,3130,-0.7417918753478019,1805,0.01771413990735652,605,0.005937426395540551,190,0.0018646463060375284,2012,0.019745622988144775,710,0.006967888827824448,0.004553662557902175,0.030717594409986653,-0.026163931852084477,0.035271256967888825,7473,101896,success
S2021-023,0001652044,GOOGL|GOOG,Alphabet Inc. (Class A)|Alphabet Inc. (Class C),0001652044-22-000019,2021,2022-02-02,1.0.3,0.3.0,278,1002,-0.565625,787,0.019199336439706276,443,0.010807250372032885,105,0.0025615378985630994,572,0.013954282647410407,280,0.006830767729501598,0.006781976531433729,0.024444390232002147,-0.017662413700568418,0.031226366763435875,2845,40991,success
S2021-024,0000764180,MO,Altria,0000764180-22-000019,2021,2022-02-25,1.0.3,0.3.0,355,1864,-0.6800360522757999,991,0.01563338065941,373,0.005884208865751696,119,0.0018772677078403533,1440,0.022716516800757217,572,0.009023505284745229,0.005600252405742231,0.029405268969869065,-0.023805016564126834,0.0350055213756113,4701,63390,success
S2021-025,0001018724,AMZN,Amazon,0001018724-22-000005,2021,2022-02-04,1.0.3,0.3.0,176,642,-0.5696821515892421,528,0.017604107625112525,234,0.007801820424765779,45,0.0015003500816857267,312,0.010402427233021039,270,0.00900210049011436,0.005868035875037508,0.021404994498716367,-0.015536958623678859,0.027273030373753875,1856,29993,success
S2021-026,0001748790,AMCR,Amcor,0001748790-21-000031,2021,2021-08-24,1.0.3,0.3.0,226,845,-0.5779645191409897,793,0.020135080235628683,323,0.008201300020312817,86,0.002183627869185456,382,0.009699370302660978,341,0.00865833841153768,0.0057383709120455,0.021455413365833842,-0.01571704245378834,0.027193784277879343,2491,39384,success
S2021-027,0001002910,AEE,Ameren,0001002910-22-000038,2021,2022-02-23,1.0.3,0.3.0,246,991,-0.6022635408245756,996,0.01202549985511446,439,0.005300396020477156,225,0.0027166038829324834,1163,0.014041823626002125,700,0.008451656524678837,0.0029701535786728485,0.011965130879938182,-0.008994977301265333,0.014935284458611031,4175,82824,success
S2021-028,0000006201,AAL,American Airlines Group,0000006201-22-000026,2021,2022-02-22,1.0.3,0.3.0,392,1723,-0.6293144208037825,1477,0.01400597411218055,692,0.006562040680859135,348,0.0032999857759233794,956,0.009065478166042388,1184,0.011227537812337016,0.0037172253567872553,0.01633872267791949,-0.012621497321132236,0.02005594803470675,5806,105455,success
S2021-029,0000004904,AEP,American Electric Power,0000004904-22-000024,2021,2022-02-24,1.0.3,0.3.0,360,1640,-0.64,1466,0.012352544657903607,507,0.0042719919110212334,234,0.0019716885743174925,1936,0.01631277384563532,861,0.007254802831142568,0.003033367037411527,0.013818672059319177,-0.010785305021907651,0.016852039096730706,6163,118680,success
S2021-030,0000004962,AXP,American Express,0000004962-22-000008,2021,2022-02-11,1.0.3,0.3.0,341,1593,-0.6473629782833505,1377,0.01987070333920171,546,0.007879015267395885,116,0.0016739299835493088,845,0.012193714104303154,587,0.00847066293399521,0.004920776934399261,0.02298767641201766,-0.0180668994776184,0.027908453346416923,4640,69298,success
S2021-031,0000005272,AIG,American International Group,0001104659-22-024701,2021,2022-02-17,1.0.3,0.3.0,955,4479,-0.6485093853514906,3727,0.022644008481630222,1111,0.006750065313413249,348,0.0021143318893499644,2232,0.013560887290313565,1185,0.007199664623217551,0.005802261363014988,0.027212909575857733,-0.021410648212842744,0.03301517093887272,12232,164591,success
S2021-032,0001053507,AMT,American Tower,0001053507-22-000017,2021,2022-02-25,1.0.3,0.3.0,270,935,-0.5518672199170125,1024,0.015630724142141898,512,0.007815362071070949,152,0.002320185614849188,443,0.006762119916961778,608,0.009280742459396751,0.00412138234216632,0.014272194407131518,-0.010150812064965197,0.018393576749297837,3281,65512,success
S2021-033,0001410636,AWK,American Water Works,0001410636-22-000048,2021,2022-02-16,1.0.3,0.3.0,424,1411,-0.5378746594005449,1146,0.015895252229635073,538,0.007462169022289415,168,0.002330194044134985,1295,0.017961912423540508,654,0.009071112528954048,0.0058809659209121045,0.01957085593020514,-0.013689890009293037,0.025451821851117246,4904,72097,success
S2021-034,0000820027,AMP,Ameriprise Financial,0000820027-22-000016,2021,2022-02-25,1.0.3,0.3.0,361,1353,-0.5787631271878646,1743,0.021243403332155176,517,0.006301112749698351,197,0.00240100427793148,1040,0.012675352533242331,571,0.006959256054309011,0.004399809869712001,0.016490146132189302,-0.0120903362624773,0.020889956001901303,4964,82049,success
S2021-035,0001140859,ABC,AmerisourceBergen,0001140859-21-000058,2021,2021-11-23,1.0.3,0.3.0,310,1127,-0.5685455810716771,818,0.017034923676044898,389,0.008100960036652158,92,0.0019159082863033383,870,0.018117828359607655,389,0.008100960036652158,0.006455777921239509,0.023469876507215895,-0.017014098585976384,0.029925654428455403,3273,48019,success
S2021-036,0001037868,AME,Ametek,0001037868-22-000009,2021,2022-02-22,1.0.3,0.3.0,241,446,-0.29839883551673946,487,0.01584873730799271,203,0.006606352512366571,75,0.002440770632647748,289,0.009405102837802656,279,0.009079666753449622,0.007843009632908097,0.014514449362145274,-0.006671439729237178,0.022357458995053373,1711,30728,success
S2021-037,0000318154,AMGN,Amgen,0000318154-22-000010,2021,2022-02-16,1.0.3,0.3.0,451,1607,-0.5617103984450923,1178,0.016269145248387587,608,0.008396978192716174,146,0.002016379631803555,1330,0.01836838979656663,571,0.007885977875067328,0.006228679547557557,0.02219398676923502,-0.015965307221677463,0.028422666316792574,4914,72407,success
S2021-038,0000820313,APH,Amphenol,0001558370-22-000961,2021,2022-02-09,1.0.3,0.3.0,204,864,-0.6179775280898876,1068,0.01661610268378063,364,0.005663166083236095,113,0.0017580707895760404,665,0.010346168805912097,439,0.006830027226760016,0.0031738623103850644,0.013442240373395566,-0.010268378063010501,0.01661610268378063,3187,64275,success
S2021-039,0000006281,ADI,Analog Devices,0000006281-21-000294,2021,2021-12-03,1.0.3,0.3.0,260,785,-0.5023923444976076,827,0.018639139940048233,405,0.009127994771123983,114,0.002569361491131195,378,0.008519461786382384,409,0.009218147805900516,0.005859947260474656,0.017692533074894632,-0.011832585814419977,0.02355248033536929,2609,44369,success
S2021-040,0001156039,ANTM,Anthem,0001156039-22-000009,2021,2022-02-16,1.0.3,0.3.0,457,1441,-0.5184404636459431,1162,0.016450069367762395,459,0.0064979189671281745,154,0.0021801296752456184,1182,0.016733203091820265,688,0.009739800107590815,0.0064696055947223875,0.020399784818369716,-0.013930179223647329,0.026869390413092102,4573,70638,success
S2021-041,0000315293,AON,Aon plc,0001628280-22-003180,2021,2022-02-18,1.0.3,0.3.0,304,1023,-0.5418236623963828,943,0.020076644666808603,428,0.009112199276133702,74,0.0015754737066212476,657,0.013987651692569726,356,0.007579305939961678,0.006472216308281882,0.02177985948477752,-0.015307643176495635,0.0282520757930594,3153,46970,success
S2021-042,0000320193,AAPL,Apple Inc.,0000320193-21-000105,2021,2021-10-29,1.0.3,0.3.0,120,629,-0.6795727636849133,470,0.017923880710853483,228,0.008694988940584241,48,0.0018305239874914195,271,0.010334833346045305,239,0.009114484021051026,0.0045763099687285485,0.02398749141941881,-0.01941118145069026,0.028563801388147358,1671,26222,success
S2021-043,0000006951,AMAT,Applied Materials,0000006951-21-000043,2021,2021-12-17,1.0.3,0.3.0,222,701,-0.5189599133261105,692,0.018126571668063706,330,0.0086441743503772,68,0.0017812238055322715,333,0.008722757753562448,379,0.009927703269069572,0.005815171835708299,0.018362321877619447,-0.012547150041911148,0.024177493713327745,2249,38176,success
S2021-044,0001521332,APTV,Aptiv,0001521332-22-000010,2021,2022-02-07,1.0.3,0.3.0,528,1087,-0.3461300309597523,1182,0.01900474314655519,407,0.0065439343998713725,173,0.002781574081517807,501,0.008055309912372377,435,0.0069941313610418845,0.008489428410643943,0.017477289171155236,-0.008987860760511295,0.02596671758179918,3685,62195,success
S2021-045,0000007084,ADM,Archer Daniels Midland,0000007084-22-000008,2021,2022-02-17,1.0.3,0.3.0,337,560,-0.24860646599777034,540,0.01305388353035028,169,0.004085382067831846,50,0.0012086929194768778,375,0.009065196896076582,291,0.007034592791355428,0.008146590277274155,0.013537360698141031,-0.005390770420866875,0.021683950975415187,2008,41367,success
S2021-046,0001596532,ANET,Arista Networks,0001596532-22-000026,2021,2022-02-15,1.0.3,0.3.0,361,1574,-0.6268733850129199,1348,0.024324665716296445,826,0.014905173502715773,150,0.0027067506360863997,598,0.010790912535864446,522,0.00941949221358067,0.006514246530847935,0.02840283667466662,-0.021888590143818682,0.03491708320551455,4301,55417,success
S2021-047,0000354190,AJG,Arthur J. Gallagher & Co.,0001564590-22-005714,2021,2022-02-18,1.0.3,0.3.0,195,997,-0.6728187919463087,1332,0.02328589909443726,500,0.008740953113527499,144,0.0025173944966959197,660,0.011538058109856298,501,0.008758435019754554,0.0034089717142757247,0.017429460508373833,-0.014020488794098108,0.02083843222264956,3608,57202,success
S2021-048,0001267238,AIZ,Assurant,0001267238-22-000006,2021,2022-02-22,1.0.3,0.3.0,555,2002,-0.5658975361752053,1630,0.020866136692397303,655,0.008384858609521616,183,0.0023426398863243595,1114,0.014260660291613861,627,0.008026421905603133,0.007104727524098468,0.02562822433017141,-0.01852349680607294,0.03273295185426988,5659,78117,success
S2021-049,0000731802,ATO,Atmos Energy,0000731802-21-000040,2021,2021-11-12,1.0.3,0.3.0,134,370,-0.46825396825396826,462,0.013858891288696905,187,0.005609551235901128,77,0.002309815214782817,390,0.01169906407487401,251,0.007529397648188145,0.004019678425725942,0.011099112071034317,-0.007079433645308376,0.01511879049676026,1618,33336,success
S2021-050,0000866787,AZO,AutoZone,0001558370-21-013446,2021,2021-10-25,1.0.3,0.3.0,188,611,-0.5294117647058824,585,0.014920424403183023,214,0.0054580697816772085,92,0.0023464599061416035,337,0.008595184656192613,270,0.006886349724546011,0.004794939808202408,0.015583554376657824,-0.010788614568455417,0.020378494184860232,1953,39208,success
S2021-051,0000769397,ADSK,Autodesk,0000769397-21-000014,2021,2021-03-19,1.0.3,0.3.0,359,1045,-0.4886039886039886,928,0.01890020366598778,430,0.008757637474541752,128,0.0026069246435845212,459,0.00934826883910387,435,0.008859470468431772,0.007311608961303462,0.021283095723014258,-0.013971486761710795,0.02859470468431772,3151,49100,success
S2021-052,0000008670,ADP,Automatic Data Processing,0000008670-21-000027,2021,2021-08-04,1.0.3,0.3.0,236,566,-0.4114713216957606,495,0.013927576601671309,215,0.006049351453251175,53,0.0014912354745223826,345,0.009707098843589093,331,0.009313187586168087,0.006640218339382685,0.01592526940716356,-0.009285051067780872,0.022565487746546244,1906,35541,success
S2021-053,0000915912,AVB,AvalonBay Communities,0000915912-22-000005,2021,2022-02-25,1.0.3,0.3.0,296,638,-0.36616702355460384,755,0.016646455738066366,390,0.008598831440855473,143,0.003152904861647007,285,0.006283761437548231,353,0.0077830448682614925,0.006526292580751846,0.014066806305809722,-0.007540513725057877,0.02059309888656157,2365,45355,success
S2021-054,0000008818,AVY,Avery Dennison,0001193125-21-055146,2021,2021-02-25,1.0.3,0.3.0,103,321,-0.5141509433962265,306,0.03102189781021898,185,0.01875506893755069,24,0.0024330900243309003,153,0.01551094890510949,89,0.009022708840227088,0.010442011354420114,0.03254257907542579,-0.022100567721005677,0.042984590429845905,946,9864,success
S2021-055,0001037540,BXP,"BXP, Inc.",0001656423-22-000013,2021,2022-02-25,1.0.3,0.3.0,519,1138,-0.37356668678334337,1794,0.021756530597395036,684,0.008295132067234229,253,0.003068228673991608,448,0.005433068956317156,617,0.007482597200999297,0.0062941133668049185,0.01380096533993063,-0.007506851973125712,0.02009507870673555,4589,82458,success
S2021-056,0001701605,BKR,Baker Hughes,0001701605-22-000050,2021,2022-02-11,1.0.3,0.3.0,288,1006,-0.5548686244204019,719,0.015819233900244218,344,0.007568590350047304,98,0.0021561681811181274,675,0.014851158390354448,392,0.00862467272447251,0.006336494246551231,0.022133726430661593,-0.01579723218411036,0.02847022067721282,2937,45451,success
S2021-057,0000009389,BLL,Ball Corporation,0001558370-22-001251,2021,2022-02-16,1.0.3,0.3.0,246,596,-0.4156769596199525,801,0.016941624365482234,259,0.005478003384094755,127,0.0026861252115059223,742,0.015693739424703892,390,0.008248730964467006,0.0052030456852791875,0.01260575296108291,-0.007402707275803722,0.017808798646362096,2777,47280,success
S2021-058,0000070858,BAC,Bank of America,0000070858-22-000062,2021,2022-02-22,1.0.3,0.3.0,428,2976,-0.7485311398354877,2591,0.021315629267650592,763,0.006277045592905211,153,0.0012586998371094328,1267,0.01042335093867746,991,0.008152755154087895,0.003521068825378021,0.024482945851226616,-0.020961877025848594,0.028004014676604638,7991,121554,success
S2021-059,0001390777,BK,Bank of New York Mellon,0001390777-22-000043,2021,2022-02-25,1.0.3,0.3.0,12,96,-0.7777777777777778,98,0.019279952783789103,53,0.010426913240212473,3,0.0005902026362384419,63,0.01239425536100728,34,0.006688963210702341,0.0023608105449537675,0.01888648435963014,-0.016525673814676373,0.021247294904583908,299,5083,success
S2021-060,0000701985,BBWI,"Bath & Body Works, Inc.",0000701985-21-000011,2021,2021-03-19,1.0.3,0.3.0,245,1142,-0.6467195385724586,691,0.01458729153472662,334,0.0070508760819083804,75,0.0015832805573147563,421,0.008887481528393498,440,0.009288579269579903,0.005172049820561537,0.02410808528604602,-0.018936035465484485,0.02928013510660756,2790,47370,success
S2021-061,0000010456,BAX,Baxter International,0001628280-22-003432,2021,2022-02-23,1.0.3,0.3.0,324,1119,-0.5509355509355509,1011,0.019460645608361724,429,0.008257781370907201,89,0.0017131527785798155,610,0.011741833650940309,382,0.007353082712556062,0.0062366460703355085,0.021539527631806894,-0.015302881561471386,0.027776173702142404,3305,51951,success
S2021-062,0000010795,BDX,Becton Dickinson,0000010795-21-000091,2021,2021-11-24,1.0.3,0.3.0,288,927,-0.5259259259259259,712,0.016470805959100582,317,0.0073332099565096695,85,0.001966318127139817,684,0.01582307763486629,341,0.007888405662996206,0.006662348477838438,0.021444434163042474,-0.014782085685204035,0.02810678264088091,2789,43228,success
S2021-063,0001067983,BRK-B,Berkshire Hathaway,0001564590-22-007322,2021,2022-02-28,1.0.3,0.3.0,268,1210,-0.6373477672530447,810,0.014927573624267443,219,0.00403597360952416,82,0.0015111864656665807,799,0.014724853488629243,302,0.005565589178430578,0.004938999668276141,0.022299214920201982,-0.01736021525192584,0.027238214588478124,3240,54262,success
S2021-064,0000764478,BBY,Best Buy,0000764478-21-000024,2021,2021-03-19,1.0.3,0.3.0,354,647,-0.29270729270729273,621,0.0165054220710185,296,0.007867318732723793,178,0.004731022751435254,252,0.006697852434616202,281,0.007468637040187114,0.009408887943865617,0.017196470338082075,-0.007787582394216458,0.026605358281947693,2090,37624,success
S2021-065,0000012208,BIO,Bio-Rad Laboratories,0000012208-22-000011,2021,2022-02-11,1.0.3,0.3.0,146,736,-0.6689342403628118,654,0.018009583080905434,313,0.008619265297130583,98,0.002698683703254943,432,0.011896238365368728,352,0.009693231260670815,0.00402048796607369,0.020267665363220798,-0.016247177397147105,0.024288153329294487,2285,36314,success
S2021-066,0000842023,TECH,Bio-Techne,0001437749-21-020980,2021,2021-08-25,1.0.3,0.3.0,190,706,-0.5758928571428571,648,0.017391304347826087,234,0.006280193236714976,80,0.0021470746108427268,399,0.0107085346215781,341,0.009151905528717122,0.005099302200751476,0.018947933440687063,-0.013848631239935587,0.02404723564143854,2192,37260,success
S2021-067,0000875045,BIIB,Biogen,0000875045-22-000007,2021,2022-02-03,1.0.3,0.3.0,756,1330,-0.2751677852348993,1492,0.017917617389215806,647,0.007769905127897202,218,0.002617989672150835,840,0.010087666626636243,620,0.007445658700612466,0.009078899963972618,0.015972138825507385,-0.006893238861534767,0.025051038789480003,4947,83270,success
S2021-068,0000012927,BA,Boeing,0000012927-22-000010,2021,2022-01-31,1.0.3,0.3.0,292,1012,-0.5521472392638037,824,0.016050176279241903,336,0.006544732075030678,154,0.0029996688677223944,605,0.011784413408909407,462,0.008999006603167183,0.005687683827109994,0.019712109702175733,-0.014024425875065739,0.025399793529285727,3210,51339,success
S2021-069,0001075531,BKNG,Booking Holdings,0001075531-22-000008,2021,2022-02-23,1.0.3,0.3.0,471,1393,-0.4946351931330472,1248,0.01839053359072221,664,0.00978470697455092,150,0.0022104006719618043,641,0.009445778871516777,589,0.008679506638570018,0.006940658109960065,0.02052725424028529,-0.013586596130325224,0.027467912350245354,4216,67861,success
S2021-070,0000908255,BWA,BorgWarner,0000908255-22-000009,2021,2022-02-15,1.0.3,0.3.0,251,785,-0.5154440154440154,845,0.018983644859813083,324,0.0072789360172537745,107,0.002403846153846154,355,0.007975377426312005,319,0.007166606757728253,0.005638928828181165,0.01763569374550683,-0.011996764917325665,0.023274622573687995,2523,44512,success
S2021-071,0000885725,BSX,Boston Scientific,0000885725-22-000006,2021,2022-02-23,1.0.3,0.3.0,479,1565,-0.5313111545988258,1184,0.017667686338879357,452,0.00674475863612624,138,0.0020592404685518166,896,0.013370141013205999,545,0.008132507647541596,0.007147653510408117,0.023352980675968065,-0.01620532716555995,0.030500634186376184,4425,67015,success
S2021-072,0000014272,BMY,Bristol Myers Squibb,0000014272-22-000051,2021,2022-02-09,1.0.3,0.3.0,606,1557,-0.43966712898751736,1023,0.016224188790560472,449,0.007120880515114029,139,0.0022044596694896436,1200,0.01903130649919117,441,0.006994005138452755,0.00961080978209154,0.02469312018270054,-0.015082310400609002,0.03430392996479208,4543,63054,success
S2021-073,0001730168,AVGO,Broadcom,0001730168-21-000153,2021,2021-12-17,1.0.3,0.3.0,290,1145,-0.5958188153310104,1082,0.021307601417881055,600,0.011815675462780622,108,0.002126821583300512,540,0.01063410791650256,459,0.009038991729027177,0.005710909807010634,0.02254824734147302,-0.01683733753446239,0.028259157148483656,3438,50780,success
S2021-074,0001383312,BR,Broadridge Financial Solutions,0001383312-21-000047,2021,2021-08-12,1.0.3,0.3.0,316,613,-0.31969860064585576,690,0.015016648893338267,331,0.007203638816949226,97,0.0021110361487736403,498,0.0108381031143224,352,0.007660667261529087,0.006877189927963612,0.013340877929878779,-0.006463688001915167,0.02021806785784239,2440,45949,success
S2021-075,0000079282,BRO,Brown & Brown,0000950170-22-001654,2021,2022-02-23,1.0.3,0.3.0,288,964,-0.5399361022364217,912,0.01538357735645368,378,0.006376087983266986,113,0.0019060792119290197,575,0.009699075635922002,463,0.007809864381620673,0.004857971796774847,0.016260711153093584,-0.011402739356318737,0.02111868294986843,3081,59284,success
S2021-076,0000014693,BF-B,Brown–Forman,0000014693-21-000091,2021,2021-06-21,1.0.3,0.3.0,278,680,-0.4196242171189979,638,0.01793343827299303,261,0.007336406566224421,79,0.0022205981560602652,229,0.006436923768832921,286,0.008039127501686531,0.007814256802338656,0.019114009444569372,-0.011299752642230718,0.026928266246908028,2084,35576,success
S2021-077,0001043277,CHRW,C.H. Robinson,0001043277-22-000006,2021,2022-02-23,1.0.3,0.3.0,278,420,-0.2034383954154728,485,0.015491248243260508,225,0.007186661556151782,52,0.0016609173374217453,330,0.010540436949022614,219,0.006995017247987735,0.00887951961160087,0.013415101571483326,-0.004535581959882459,0.022294621183084194,1691,31308,success
S2021-078,0001138118,CBRE,CBRE Group,0001138118-22-000010,2021,2022-03-01,1.0.3,0.3.0,266,931,-0.5555555555555556,969,0.01714831790751588,407,0.007202647459606774,117,0.002070539933105633,482,0.008529916647495,438,0.0077512520572672414,0.004707381386376909,0.016475834852319182,-0.011768453465942273,0.021183216238696092,3027,56507,success
S2021-079,0001402057,CDW,CDW Corporation,0001402057-22-000020,2021,2022-02-28,1.0.3,0.3.0,209,533,-0.4366576819407008,644,0.017990334385563037,297,0.008296784646758109,78,0.0021789535435930386,271,0.007570466798893762,283,0.007905690420984999,0.005838478084755706,0.014889515881219097,-0.009051037796463391,0.020727993965974804,1898,35797,success
