company_id,cik,ticker,company_name,accession_number,report_year,filing_date,ai_disclosure_binary,ai_term_count,ai_terms_per_1000_words,ai_sentence_count,ai_sentence_ratio,total_analysis_word_count,total_analysis_sentence_count,ai_detection_status
S2021-026,0001748790,AMCR,Amcor,0001748790-21-000031,2021,2021-08-24,0,0,0.0,0,0.0,41494,1946,success
S2021-027,0001002910,AEE,Ameren,0001002910-22-000038,2021,2022-02-23,0,0,0.0,0,0.0,88526,4049,success
S2021-028,0000006201,AAL,American Airlines Group,0000006201-22-000026,2021,2022-02-22,0,0,0.0,0,0.0,111888,4782,success
S2021-029,0000004904,AEP,American Electric Power,0000004904-22-000024,2021,2022-02-24,0,0,0.0,0,0.0,126235,7549,success
S2021-030,0000004962,AXP,American Express,0000004962-22-000008,2021,2022-02-11,1,10,0.1386520250128253,6,0.0019769357495881385,72123,3035,success
S2021-031,0000005272,AIG,American International Group,0001104659-22-024701,2021,2022-02-17,1,6,0.03473750028947917,4,0.0005074854097944684,172724,7882,success
S2021-032,0001053507,AMT,American Tower,0001053507-22-000017,2021,2022-02-25,0,0,0.0,0,0.0,69696,3027,success
S2021-033,0001410636,AWK,American Water Works,0001410636-22-000048,2021,2022-02-16,1,1,0.013116302252069096,1,0.00030921459492888067,76241,3234,success
S2021-034,0000820027,AMP,Ameriprise Financial,0000820027-22-000016,2021,2022-02-25,0,0,0.0,0,0.0,85895,3948,success
S2021-035,0001140859,ABC,AmerisourceBergen,0001140859-21-000058,2021,2021-11-23,0,0,0.0,0,0.0,50781,2319,success
S2021-036,0001037868,AME,Ametek,0001037868-22-000009,2021,2022-02-22,0,0,0.0,0,0.0,32908,1852,success
S2021-037,0000318154,AMGN,Amgen,0000318154-22-000010,2021,2022-02-16,0,0,0.0,0,0.0,75937,3559,success
S2021-038,0000820313,APH,Amphenol,0001558370-22-000961,2021,2022-02-09,0,0,0.0,0,0.0,68715,2767,success
S2021-039,0000006281,ADI,Analog Devices,0000006281-21-000294,2021,2021-12-03,0,0,0.0,0,0.0,46772,2211,success
S2021-040,0001156039,ANTM,Anthem,0001156039-22-000009,2021,2022-02-16,0,0,0.0,0,0.0,74464,3377,success
S2021-041,0000315293,AON,Aon plc,0001628280-22-003180,2021,2022-02-18,0,0,0.0,0,0.0,49147,2393,success
S2021-042,0000320193,AAPL,Apple Inc.,0000320193-21-000105,2021,2021-10-29,0,0,0.0,0,0.0,27978,1400,success
S2021-043,0000006951,AMAT,Applied Materials,0000006951-21-000043,2021,2021-12-17,1,2,0.04967339741201599,2,0.001017293997965412,40263,1966,success
S2021-044,0001521332,APTV,Aptiv,0001521332-22-000010,2021,2022-02-07,1,2,0.030297521662727988,1,0.0003370407819346141,66012,2967,success
S2021-045,0000007084,ADM,Archer Daniels Midland,0000007084-22-000008,2021,2022-02-17,0,0,0.0,0,0.0,44699,2340,success
S2021-046,0001596532,ANET,Arista Networks,0001596532-22-000026,2021,2022-02-15,1,10,0.17480989424001397,9,0.003673469387755102,57205,2450,success
S2021-047,0000354190,AJG,Arthur J. Gallagher & Co.,0001564590-22-005714,2021,2022-02-18,1,4,0.06586747464102226,3,0.0010231923601637107,60728,2932,success
S2021-048,0001267238,AIZ,Assurant,0001267238-22-000006,2021,2022-02-22,0,0,0.0,0,0.0,82484,3686,success
S2021-049,0000731802,ATO,Atmos Energy,0000731802-21-000040,2021,2021-11-12,0,0,0.0,0,0.0,35280,1890,success
S2021-050,0000866787,AZO,AutoZone,0001558370-21-013446,2021,2021-10-25,0,0,0.0,0,0.0,41922,2021,success
S2021-051,0000769397,ADSK,Autodesk,0000769397-21-000014,2021,2021-03-19,1,18,0.34931108092373375,12,0.004885993485342019,51530,2456,success
S2021-052,0000008670,ADP,Automatic Data Processing,0000008670-21-000027,2021,2021-08-04,1,8,0.21307196505619774,6,0.0034071550255536627,37546,1761,success
S2021-053,0000915912,AVB,AvalonBay Communities,0000915912-22-000005,2021,2022-02-25,0,0,0.0,0,0.0,48097,2231,success
S2021-054,0000008818,AVY,Avery Dennison,0001193125-21-055146,2021,2021-02-25,0,0,0.0,0,0.0,10103,635,success
S2021-055,0001037540,BXP,"BXP, Inc.",0001656423-22-000013,2021,2022-02-25,0,0,0.0,0,0.0,88266,3853,success
S2021-056,0001701605,BKR,Baker Hughes,0001701605-22-000050,2021,2022-02-11,1,34,0.7091606874687135,24,0.009607686148919135,47944,2498,success
S2021-057,0000009389,BLL,Ball Corporation,0001558370-22-001251,2021,2022-02-16,0,0,0.0,0,0.0,49807,2511,success
S2021-058,0000070858,BAC,Bank of America,0000070858-22-000062,2021,2022-02-22,1,4,0.031230968628492013,3,0.0005291005291005291,128078,5670,success
S2021-059,0001390777,BK,Bank of New York Mellon,0001390777-22-000043,2021,2022-02-25,0,0,0.0,0,0.0,5319,580,success
S2021-060,0000701985,BBWI,"Bath & Body Works, Inc.",0000701985-21-000011,2021,2021-03-19,0,0,0.0,0,0.0,50666,2800,success
S2021-061,0000010456,BAX,Baxter International,0001628280-22-003432,2021,2022-02-23,0,0,0.0,0,0.0,54633,2589,success
S2021-062,0000010795,BDX,Becton Dickinson,0000010795-21-000091,2021,2021-11-24,0,0,0.0,0,0.0,45381,2405,success
S2021-063,0001067983,BRK-B,Berkshire Hathaway,0001564590-22-007322,2021,2022-02-28,0,0,0.0,0,0.0,57776,3181,success
S2021-064,0000764478,BBY,Best Buy,0000764478-21-000024,2021,2021-03-19,1,1,0.02519589810778805,1,0.0004975124378109452,39689,2010,success
S2021-065,0000012208,BIO,Bio-Rad Laboratories,0000012208-22-000011,2021,2022-02-11,0,0,0.0,0,0.0,37894,1773,success
S2021-066,0000842023,TECH,Bio-Techne,0001437749-21-020980,2021,2021-08-25,0,0,0.0,0,0.0,39221,1811,success
S2021-067,0000875045,BIIB,Biogen,0000875045-22-000007,2021,2022-02-03,1,2,0.022839654207635295,1,0.00022192632046160674,87567,4506,success
S2021-068,0000012927,BA,Boeing,0000012927-22-000010,2021,2022-01-31,0,0,0.0,0,0.0,54345,2678,success
S2021-069,0001075531,BKNG,Booking Holdings,0001075531-22-000008,2021,2022-02-23,1,2,0.028065842466426235,2,0.0006968641114982578,71261,2870,success
S2021-070,0000908255,BWA,BorgWarner,0000908255-22-000009,2021,2022-02-15,0,0,0.0,0,0.0,47747,2338,success
S2021-071,0000885725,BSX,Boston Scientific,0000885725-22-000006,2021,2022-02-23,0,0,0.0,0,0.0,70229,3096,success
S2021-072,0000014272,BMY,Bristol Myers Squibb,0000014272-22-000051,2021,2022-02-09,0,0,0.0,0,0.0,65776,3271,success
S2021-073,0001730168,AVGO,Broadcom,0001730168-21-000153,2021,2021-12-17,1,6,0.11348805538217102,4,0.001554001554001554,52869,2574,success
S2021-074,0001383312,BR,Broadridge Financial Solutions,0001383312-21-000047,2021,2021-08-12,1,1,0.020552027457508684,1,0.0004374453193350831,48657,2286,success
S2021-075,0000079282,BRO,Brown & Brown,0000950170-22-001654,2021,2022-02-23,0,0,0.0,0,0.0,64052,2622,success
S2021-076,0000014693,BF-B,Brown–Forman,0000014693-21-000091,2021,2021-06-21,0,0,0.0,0,0.0,37363,1981,success
S2021-077,0001043277,CHRW,C.H. Robinson,0001043277-22-000006,2021,2022-02-23,1,1,0.0306166187006307,1,0.0005543237250554324,32662,1804,success
S2021-078,0001138118,CBRE,CBRE Group,0001138118-22-000010,2021,2022-03-01,0,0,0.0,0,0.0,60032,2600,success
S2021-079,0001402057,CDW,CDW Corporation,0001402057-22-000020,2021,2022-02-28,1,4,0.10657856172230956,2,0.0010395010395010396,37531,1924,success
S2021-080,0001324404,CF,CF Industries,0001324404-22-000008,2021,2022-02-24,0,0,0.0,0,0.0,64827,3035,success
S2021-081,0001156375,CME,CME Group,0001156375-22-000076,2021,2022-02-25,0,0,0.0,0,0.0,46301,2440,success
S2021-082,0000811156,CMS,CMS Energy,0000811156-22-000048,2021,2022-02-10,0,0,0.0,0,0.0,53830,2854,success
S2021-083,0000277948,CSX,CSX Corporation,0000277948-22-000009,2021,2022-02-16,0,0,0.0,0,0.0,37476,2511,success
S2021-084,0000064803,CVS,CVS Health,0000064803-22-000008,2021,2022-02-09,1,2,0.01942596279928124,2,0.0004775549188156638,102955,4188,success
S2021-085,0000813672,CDNS,Cadence Design Systems,0000813672-21-000009,2021,2021-02-22,1,9,0.20117126380258393,6,0.002758620689655172,44738,2175,success
S2021-086,0001590895,CZR,Caesars Entertainment,0001590895-22-000061,2021,2022-02-24,0,0,0.0,0,0.0,67217,3194,success
S2021-087,0000016732,CPB,Campbell's,0000016732-21-000103,2021,2021-09-23,0,0,0.0,0,0.0,39107,2166,success
S2021-088,0000927628,COF,Capital One,0000927628-22-000106,2021,2022-02-25,1,3,0.03497726477789437,2,0.00045475216007276033,85770,4398,success
S2021-089,0001170010,KMX,CarMax,0001170010-21-000053,2021,2021-04-20,1,1,0.02410567929804262,1,0.00044742729306487697,41484,2235,success
S2021-090,0000721371,CAH,Cardinal Health,0000721371-21-000080,2021,2021-08-16,0,0,0.0,0,0.0,60575,2997,success
S2021-091,0000815097,CCL,Carnival Corporation,0000815097-22-000009,2021,2022-01-27,0,0,0.0,0,0.0,22606,1307,success
S2021-092,0001783180,CARR,Carrier Global,0001783180-22-000010,2021,2022-02-08,1,2,0.04063471423637213,1,0.00045004500450045,49219,2222,success
S2021-093,0000018230,CAT,Caterpillar Inc.,0000018230-22-000050,2021,2022-02-16,0,0,0.0,0,0.0,49718,2615,success
S2021-094,0001374310,CBOE,Cboe Global Markets,0001558370-22-001386,2021,2022-02-18,1,1,0.012292714108347981,1,0.0002623983206507478,81349,3811,success
S2021-095,0001306830,CE,Celanese,0001306830-22-000017,2021,2022-02-10,0,0,0.0,0,0.0,47310,2421,success
S2021-096,0001071739,CNC,Centene Corporation,0001071739-22-000071,2021,2022-02-22,1,5,0.08353939717970996,4,0.0014393666786613889,59852,2779,success
S2021-097,0001130310,CNP,CenterPoint Energy,0001130310-22-000023,2021,2022-02-22,0,0,0.0,0,0.0,88240,4082,success
S2021-098,0001100682,CRL,Charles River Laboratories,0001100682-22-000007,2021,2022-02-16,1,4,0.06326010975629043,3,0.001038781163434903,63231,2888,success
S2021-099,0000316709,SCHW,Charles Schwab Corporation,0000316709-22-000009,2021,2022-02-24,0,0,0.0,0,0.0,60934,3267,success
S2021-100,0001091667,CHTR,Charter Communications,0001091667-22-000024,2021,2022-01-28,0,0,0.0,0,0.0,49827,2642,success
S2021-101,0000093410,CVX,Chevron Corporation,0000093410-22-000019,2021,2022-02-24,0,0,0.0,0,0.0,47759,2477,success
S2021-102,0001058090,CMG,Chipotle Mexican Grill,0001058090-22-000011,2021,2022-02-11,0,0,0.0,0,0.0,29205,1383,success
S2021-103,0000896159,CB,Chubb Limited,0000896159-22-000005,2021,2022-02-24,0,0,0.0,0,0.0,86106,4252,success
S2021-104,0000313927,CHD,Church & Dwight,0001564590-22-005528,2021,2022-02-17,0,0,0.0,0,0.0,44695,2185,success
S2021-105,0001739940,CI,Cigna,0001739940-22-000007,2021,2022-02-24,1,8,0.10619938935351121,5,0.0013164823591363876,75330,3798,success
S2021-106,0000020286,CINF,Cincinnati Financial,0000020286-22-000012,2021,2022-02-24,0,0,0.0,0,0.0,68464,3653,success
S2021-107,0000723254,CTAS,Cintas,0000723254-21-000021,2021,2021-07-28,0,0,0.0,0,0.0,29517,1483,success
S2021-108,0000858877,CSCO,Cisco,0000858877-21-000013,2021,2021-09-09,1,6,0.11317551636329341,4,0.0015698587127158557,53015,2548,success
S2021-109,0000831001,C,Citigroup,0000831001-22-000036,2021,2022-02-28,0,0,0.0,0,0.0,175033,8007,success
S2021-110,0000759944,CFG,Citizens Financial Group,0000759944-22-000025,2021,2022-02-23,1,3,0.04437738528445904,2,0.0006287331027978623,67602,3181,success
S2021-111,0000021076,CLX,Clorox,0000021076-21-000016,2021,2021-08-10,0,0,0.0,0,0.0,19480,856,success
S2021-112,0000021344,KO,Coca-Cola Company (The),0000021344-22-000009,2021,2022-02-22,1,1,0.013009145429236754,1,0.0002844141069397042,76869,3516,success
S2021-113,0001058290,CTSH,Cognizant,0001058290-22-000023,2021,2022-02-16,1,10,0.2526209422761147,7,0.003723404255319149,39585,1880,success
S2021-114,0000021665,CL,Colgate-Palmolive,0000021665-22-000003,2021,2022-02-17,0,0,0.0,0,0.0,42364,1987,success
S2021-115,0001166691,CMCSA,Comcast,0001166691-22-000009,2021,2022-02-02,0,0,0.0,0,0.0,52119,2529,success
S2021-116,0000023217,CAG,Conagra Brands,0001564590-21-037738,2021,2021-07-23,0,0,0.0,0,0.0,44783,2223,success
S2021-117,0001163165,COP,ConocoPhillips,0001562762-22-000031,2021,2022-02-17,0,0,0.0,0,0.0,44957,9000,success
S2021-118,0001047862,ED,Consolidated Edison,0001047862-22-000039,2021,2022-02-17,0,0,0.0,0,0.0,83537,4281,success
S2021-119,0000016918,STZ,Constellation Brands,0000016918-21-000060,2021,2021-04-20,0,0,0.0,0,0.0,47029,2975,success
S2021-120,0000711404,COO,Cooper Companies (The),0000711404-21-000038,2021,2021-12-10,0,0,0.0,0,0.0,62650,3013,success
S2021-121,0000900075,CPRT,Copart,0000900075-21-000022,2021,2021-09-27,1,1,0.02239942657467969,1,0.0005032712632108706,44644,1987,success
S2021-122,0000024741,GLW,Corning Inc.,0001437749-22-003247,2021,2022-02-14,0,0,0.0,0,0.0,41372,2644,success
S2021-123,0001755672,CTVA,Corteva,0001755672-22-000005,2021,2022-02-10,0,0,0.0,0,0.0,76113,3899,success
S2021-124,0000909832,COST,Costco,0000909832-21-000014,2021,2021-10-06,0,0,0.0,0,0.0,27309,1453,success
S2021-125,0001051470,CCI,Crown Castle,0001051470-22-000019,2021,2022-02-22,0,0,0.0,0,0.0,47968,2210,success
S2021-126,0000026172,CMI,Cummins,0000026172-22-000008,2021,2022-02-08,0,0,0.0,0,0.0,46921,2522,success
S2021-127,0000882184,DHI,D. R. Horton,0000882184-21-000190,2021,2021-11-18,0,0,0.0,0,0.0,48318,2536,success
S2021-128,0000936340,DTE,DTE Energy,0000936340-22-000077,2021,2022-02-10,0,0,0.0,0,0.0,61067,3341,success
S2021-129,0001688568,DXC,DXC Technology,0001688568-21-000029,2021,2021-05-28,1,2,0.03314276244925014,2,0.0007142857142857143,60345,2800,success
S2021-130,0000927066,DVA,DaVita,0000927066-22-000012,2021,2022-02-11,1,2,0.025121209837465772,1,0.00033068783068783067,79614,3024,success
S2021-131,0000313616,DHR,Danaher Corporation,0000313616-22-000061,2021,2022-02-23,1,1,0.014873205919535957,1,0.0003779289493575208,67235,2646,success
S2021-132,0000940944,DRI,Darden Restaurants,0000940944-21-000041,2021,2021-07-23,0,0,0.0,0,0.0,41384,1951,success
S2021-133,0000315189,DE,Deere & Company,0001558370-21-016864,2021,2021-12-16,0,0,0.0,0,0.0,68098,3177,success
S2021-134,0000027904,DAL,Delta Air Lines,0000027904-22-000003,2021,2022-02-11,0,0,0.0,0,0.0,58562,2948,success
S2021-135,0000818479,XRAY,Dentsply Sirona,0000818479-22-000015,2021,2022-03-01,1,2,0.039416633819471816,1,0.0004161464835622139,50740,2403,success
S2021-136,0001090012,DVN,Devon Energy,0001564590-22-005321,2021,2022-02-16,1,1,0.025898013622355165,1,0.0004299226139294927,38613,2326,success
S2021-137,0001093557,DXCM,Dexcom,0001093557-22-000014,2021,2022-02-14,1,1,0.013293452974410104,1,0.00031456432840515884,75225,3179,success
S2021-138,0001539838,FANG,Diamondback Energy,0001539838-22-000008,2021,2022-02-24,0,0,0.0,0,0.0,69838,3081,success
S2021-139,0001297996,DLR,Digital Realty,0001558370-22-002195,2021,2022-02-25,1,1,0.014581723268055818,1,0.00025406504065040653,68579,3936,success
S2021-140,0000029534,DG,Dollar General,0001558370-21-003245,2021,2021-03-19,0,0,0.0,0,0.0,41564,1906,success
S2021-141,0000935703,DLTR,Dollar Tree,0000935703-21-000014,2021,2021-03-16,0,0,0.0,0,0.0,37932,1833,success
S2021-142,0000715957,D,Dominion Energy,0001564590-22-006589,2021,2022-02-24,0,0,0.0,0,0.0,91044,4924,success
S2021-143,0001286681,DPZ,Domino's,0001193125-21-055734,2021,2021-02-25,0,0,0.0,0,0.0,25662,1937,success
S2021-144,0000029905,DOV,Dover Corporation,0000029905-22-000009,2021,2022-02-11,1,2,0.044287960317987554,2,0.0008737439930100481,45159,2289,success
S2021-145,0001751788,DOW,Dow Inc.,0001751788-22-000011,2021,2022-02-04,0,0,0.0,0,0.0,74928,3622,success
S2021-146,0001666700,DD,DuPont,0001666700-22-000009,2021,2022-02-11,0,0,0.0,0,0.0,63824,3064,success
S2021-147,0001326160,DUK,Duke Energy,0001326160-22-000072,2021,2022-02-24,0,0,0.0,0,0.0,102614,6022,success
S2021-148,0000821189,EOG,EOG Resources,0000821189-22-000017,2021,2022-02-24,0,0,0.0,0,0.0,51784,2329,success
S2021-149,0001352010,EPAM,EPAM Systems,0001352010-22-000020,2021,2022-02-25,1,2,0.045866299736268774,2,0.0010460251046025104,43605,1912,success
S2021-150,0000915389,EMN,Eastman Chemical Co.,0000915389-22-000010,2021,2022-02-25,1,2,0.04314156905886667,2,0.0008936550491510277,46359,2238,success
S2021-151,0001551182,ETN,Eaton Corporation,0001551182-22-000004,2021,2022-02-23,0,0,0.0,0,0.0,34304,1781,success
S2021-152,0000031462,ECL,Ecolab,0001558370-22-002059,2021,2022-02-25,1,1,0.014844063116956373,1,0.0002860411899313501,67367,3496,success
S2021-153,0000827052,EIX,Edison International,0000827052-22-000006,2021,2022-02-24,0,0,0.0,0,0.0,91101,4254,success
S2021-154,0001099800,EW,Edwards Lifesciences,0001099800-22-000005,2021,2022-02-14,1,2,0.050655995137024463,2,0.00100150225338007,39482,1997,success
S2021-155,0000712515,EA,Electronic Arts,0000712515-21-000064,2021,2021-05-26,0,0,0.0,0,0.0,44573,1921,success
S2021-156,0000032604,EMR,Emerson Electric,0000032604-21-000038,2021,2021-11-15,0,0,0.0,0,0.0,32356,1546,success
S2021-157,0001463101,ENPH,Enphase Energy,0001463101-22-000016,2021,2022-02-11,0,0,0.0,0,0.0,72587,3074,success
S2021-158,0000065984,ETR,Entergy,0000065984-22-000017,2021,2022-02-25,0,0,0.0,0,0.0,215723,10484,success
S2021-159,0000033185,EFX,Equifax,0000033185-22-000014,2021,2022-02-24,1,8,0.1385665292548585,5,0.0018450184501845018,57734,2710,success
S2021-160,0001101239,EQIX,Equinix,0001628280-22-003171,2021,2022-02-18,0,0,0.0,0,0.0,64266,3219,success
S2021-161,0000906107,EQR,Equity Residential,0001564590-22-005566,2021,2022-02-17,0,0,0.0,0,0.0,34393,2355,success
S2021-162,0000920522,ESS,Essex Property Trust,0000920522-22-000019,2021,2022-02-25,0,0,0.0,0,0.0,57949,2770,success
S2021-163,0001001250,EL,Estée Lauder Companies (The),0001001250-21-000127,2021,2021-08-27,0,0,0.0,0,0.0,58967,2894,success
S2021-164,0001370637,ETSY,Etsy,0001370637-22-000024,2021,2022-02-25,1,10,0.1353967802645653,8,0.002437538086532602,73857,3282,success
S2021-165,0001711269,EVRG,Evergy,0001711269-22-000008,2021,2022-02-25,0,0,0.0,0,0.0,59831,3038,success
S2021-166,0000072741,ES,Eversource Energy,0000072741-22-000015,2021,2022-02-17,0,0,0.0,0,0.0,106041,4697,success
S2021-167,0001109357,EXC,Exelon,0001109357-22-000039,2021,2022-02-25,0,0,0.0,0,0.0,114239,6690,success
S2021-168,0001324424,EXPE,Expedia Group,0001324424-22-000009,2021,2022-02-11,1,2,0.03319061369444721,2,0.0007905138339920949,60258,2530,success
S2021-169,0000746515,EXPD,Expeditors International,0001564590-22-010381,2021,2022-03-15,0,0,0.0,0,0.0,31341,1661,success
S2021-170,0001289490,EXR,Extra Space Storage,0001628280-22-004274,2021,2022-02-28,0,0,0.0,0,0.0,36998,1840,success
S2021-171,0000034088,XOM,ExxonMobil,0000034088-22-000011,2021,2022-02-23,0,0,0.0,0,0.0,41189,2302,success
S2021-172,0001048695,FFIV,"F5, Inc.",0001048695-21-000044,2021,2021-11-16,1,7,0.15906921783393174,6,0.0028763183125599234,44006,2086,success
S2021-173,0000037785,FMC,FMC Corporation,0000037785-22-000025,2021,2022-02-25,1,2,0.03740065451145395,1,0.00036832412523020257,53475,2715,success
S2021-174,0001326801,FB,Facebook,0001326801-22-000018,2021,2022-02-03,1,12,0.20151810304292336,12,0.00494641384995878,59548,2426,success
S2021-175,0001013237,FDS,FactSet,0001013237-21-000142,2021,2021-10-22,1,2,0.04594849174075861,2,0.0009302325581395349,43527,2150,success
S2021-176,0000815556,FAST,Fastenal,0000815556-22-000009,2021,2022-02-07,0,0,0.0,0,0.0,37633,1862,success
S2021-177,0001048911,FDX,FedEx,0001564590-21-037031,2021,2021-07-19,1,1,0.01687080338765732,1,0.00030731407498463427,59274,3254,success
S2021-178,0000034903,FRT,Federal Realty Investment Trust,0000034903-22-000023,2021,2022-02-10,0,0,0.0,0,0.0,42043,2031,success
S2021-179,0001136893,FIS,Fidelity National Information Services,0001136893-22-000038,2021,2022-02-23,1,5,0.0976124006793823,3,0.0012355848434925864,51223,2428,success
S2021-180,0000035527,FITB,Fifth Third Bancorp,0000035527-22-000119,2021,2022-02-25,0,0,0.0,0,0.0,115173,5344,success
S2021-181,0001031296,FE,FirstEnergy,0001031296-22-000013,2021,2022-02-16,0,0,0.0,0,0.0,78400,3499,success
S2021-182,0000798354,FISV,Fiserv,0000798354-22-000004,2021,2022-02-24,0,0,0.0,0,0.0,59837,2491,success
S2021-183,0000037996,F,Ford Motor Company,0000037996-22-000013,2021,2022-02-04,1,23,0.3312784467361871,14,0.00375234521575985,69428,3731,success
S2021-184,0001262039,FTNT,Fortinet,0001262039-22-000008,2021,2022-02-25,1,12,0.18996058317899037,9,0.0033619723571161747,63171,2677,success
S2021-185,0001659166,FTV,Fortive,0001659166-22-000054,2021,2022-03-01,0,0,0.0,0,0.0,55755,2422,success
S2021-186,0001754301,FOXA|FOX,Fox Corporation (Class A)|Fox Corporation (Class B),0001564590-21-043103,2021,2021-08-10,0,0,0.0,0,0.0,50569,2432,success
S2021-187,0000038777,BEN,Franklin Resources,0000038777-21-000205,2021,2021-11-19,0,0,0.0,0,0.0,47255,2039,success
S2021-188,0000831259,FCX,Freeport-McMoRan,0000831259-22-000009,2021,2022-02-15,0,0,0.0,0,0.0,89349,4345,success
S2021-189,0000040545,GE,GE Aerospace,0000040545-22-000008,2021,2022-02-11,1,2,0.03465303647232089,2,0.0008319467554076539,57715,2404,success
S2021-190,0001121788,GRMN,Garmin,0000950170-22-001303,2021,2022-02-16,1,1,0.01902442736473632,1,0.00043010752688172043,52564,2325,success
S2021-191,0000749251,IT,Gartner,0000749251-22-000006,2021,2022-02-23,0,0,0.0,0,0.0,40157,1966,success
S2021-192,0001474735,GNRC,Generac,0001437749-22-004080,2021,2022-02-22,0,0,0.0,0,0.0,42389,2099,success
S2021-193,0000040533,GD,General Dynamics,0000040533-22-000007,2021,2022-02-09,1,8,0.23160210757917898,6,0.003105590062111801,34542,1932,success
S2021-194,0000040704,GIS,General Mills,0001193125-21-204830,2021,2021-06-30,0,0,0.0,0,0.0,43600,2312,success
S2021-195,0001467858,GM,General Motors,0001467858-22-000034,2021,2022-02-02,0,0,0.0,0,0.0,50182,2358,success
S2021-196,0000040987,GPC,Genuine Parts Company,0000040987-22-000013,2021,2022-02-17,0,0,0.0,0,0.0,36654,1964,success
S2021-197,0000882095,GILD,Gilead Sciences,0000882095-22-000007,2021,2022-02-23,0,0,0.0,0,0.0,56822,2624,success
S2021-198,0001123360,GPN,Global Payments,0001123360-22-000007,2021,2022-02-18,0,0,0.0,0,0.0,54934,2276,success
S2021-199,0000320335,GL,Globe Life,0000320335-22-000006,2021,2022-02-24,0,0,0.0,0,0.0,41223,2617,success
S2021-200,0000886982,GS,Goldman Sachs,0001193125-22-052682,2021,2022-02-25,0,0,0.0,0,0.0,116906,7515,success
S2021-201,0000860730,HCA,HCA Healthcare,0001193125-22-046707,2021,2022-02-18,0,0,0.0,0,0.0,35624,2464,success
