company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,lm_ai_status
S2021-176,0000815556,FAST,Fastenal,0000815556-22-000009,2021,2022-02-07,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-177,0001048911,FDX,FedEx,0001564590-21-037031,2021,2021-07-19,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.043478260869565216,23,success,1,1,0.043478260869565216,0.043478260869565216,0.0,0.08695652173913043,0.0,3,success,success
S2021-178,0000034903,FRT,Federal Realty Investment Trust,0000034903-22-000023,2021,2022-02-10,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-179,0001136893,FIS,Fidelity National Information Services,0001136893-22-000038,2021,2022-02-23,1.0.3,0.3.0,2,0.02247191011235955,2,0.02247191011235955,0,0.0,0,0.0,0,0.0,89,success,0,1,0.0,0.011235955056179775,-1.0,0.011235955056179775,-0.011235955056179775,5,success,success
S2021-180,0000035527,FITB,Fifth Third Bancorp,0000035527-22-000119,2021,2022-02-25,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-181,0001031296,FE,FirstEnergy,0001031296-22-000013,2021,2022-02-16,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-182,0000798354,FISV,Fiserv,0000798354-22-000004,2021,2022-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-183,0000037996,F,Ford Motor Company,0000037996-22-000013,2021,2022-02-04,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,478,success,4,2,0.008368200836820083,0.0041841004184100415,0.3333333333333333,0.012552301255230125,0.0041841004184100415,6,success,success
S2021-184,0001262039,FTNT,Fortinet,0001262039-22-000008,2021,2022-02-25,1.0.3,0.3.0,0,0.0,2,0.005,0,0.0,0,0.0,0,0.0,400,success,5,16,0.0125,0.04,-0.5238095238095238,0.0525,-0.0275,23,success,success
S2021-185,0001659166,FTV,Fortive,0001659166-22-000054,2021,2022-03-01,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-186,0001754301,FOXA|FOX,Fox Corporation (Class A)|Fox Corporation (Class B),0001564590-21-043103,2021,2021-08-10,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-187,0000038777,BEN,Franklin Resources,0000038777-21-000205,2021,2021-11-19,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-188,0000831259,FCX,Freeport-McMoRan,0000831259-22-000009,2021,2022-02-15,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-189,0000040545,GE,GE Aerospace,0000040545-22-000008,2021,2022-02-11,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,1,0.01639344262295082,0,0.0,61,success,2,0,0.03278688524590164,0.0,1.0,0.03278688524590164,0.03278688524590164,3,success,success
S2021-190,0001121788,GRMN,Garmin,0000950170-22-001303,2021,2022-02-16,1.0.3,0.3.0,0,0.0,1,0.043478260869565216,0,0.0,0,0.0,0,0.0,23,success,0,0,0.0,0.0,,0.0,0.0,1,success,success
S2021-191,0000749251,IT,Gartner,0000749251-22-000006,2021,2022-02-23,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-192,0001474735,GNRC,Generac,0001437749-22-004080,2021,2022-02-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-193,0000040533,GD,General Dynamics,0000040533-22-000007,2021,2022-02-09,1.0.3,0.3.0,0,0.0,1,0.005291005291005291,0,0.0,0,0.0,0,0.0,189,success,4,2,0.021164021164021163,0.010582010582010581,0.3333333333333333,0.031746031746031744,0.010582010582010581,6,success,success
S2021-194,0000040704,GIS,General Mills,0001193125-21-204830,2021,2021-06-30,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-195,0001467858,GM,General Motors,0001467858-22-000034,2021,2022-02-02,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-196,0000040987,GPC,Genuine Parts Company,0000040987-22-000013,2021,2022-02-17,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-197,0000882095,GILD,Gilead Sciences,0000882095-22-000007,2021,2022-02-23,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-198,0001123360,GPN,Global Payments,0001123360-22-000007,2021,2022-02-18,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-199,0000320335,GL,Globe Life,0000320335-22-000006,2021,2022-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-200,0000886982,GS,Goldman Sachs,0001193125-22-052682,2021,2022-02-25,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-201,0000860730,HCA,HCA Healthcare,0001193125-22-046707,2021,2022-02-18,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-202,0000047217,HPQ,HP Inc.,0000047217-21-000060,2021,2021-12-09,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-203,0000045012,HAL,Halliburton,0000045012-22-000013,2021,2022-02-04,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36,success,0,0,0.0,0.0,,0.0,0.0,0,success,success
S2021-204,0000874766,HIG,Hartford (The),0000874766-22-000019,2021,2022-02-18,1.0.3,0.3.0,1,0.045454545454545456,0,0.0,0,0.0,0,0.0,0,0.0,22,success,1,0,0.045454545454545456,0.0,1.0,0.045454545454545456,0.045454545454545456,2,success,success
S2021-205,0000046080,HAS,Hasbro,0000046080-22-000023,2021,2022-02-23,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-206,0000765880,PEAK,Healthpeak Properties,0001628280-22-002117,2021,2022-02-09,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-207,0001000228,HSIC,Henry Schein,0001000228-22-000016,2021,2022-02-15,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-208,0000047111,HSY,Hershey Company (The),0000047111-22-000017,2021,2022-02-18,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-209,0001645590,HPE,Hewlett Packard Enterprise,0001645590-21-000068,2021,2021-12-10,1.0.3,0.3.0,9,0.004714510214772132,1,0.0005238344683080147,7,0.003666841278156103,1,0.0005238344683080147,17,0.00890518596123625,1909,success,14,34,0.007333682556312206,0.0178103719224725,-0.4166666666666667,0.025144054478784705,-0.010476689366160294,60,success,success
S2021-210,0001585689,HLT,Hilton Worldwide,0001585689-22-000013,2021,2022-02-16,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-211,0000354950,HD,Home Depot (The),0000354950-21-000089,2021,2021-03-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-212,0000773840,HON,Honeywell Technologies,0000773840-22-000018,2021,2022-02-11,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-213,0000048465,HRL,Hormel Foods,0000048465-21-000067,2021,2021-12-10,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-214,0001070750,HST,Host Hotels & Resorts,0000950170-22-001965,2021,2022-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-215,0000004281,HWM,Howmet Aerospace,0000004281-22-000004,2021,2022-02-14,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-216,0000049071,HUM,Humana,0000049071-22-000017,2021,2022-02-17,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-217,0000049196,HBAN,Huntington Bancshares,0000049196-22-000023,2021,2022-02-18,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-218,0001501585,HII,Huntington Ingalls Industries,0001501585-22-000007,2021,2022-02-10,1.0.3,0.3.0,1,0.008928571428571428,0,0.0,1,0.008928571428571428,0,0.0,1,0.008928571428571428,112,success,2,2,0.017857142857142856,0.017857142857142856,0.0,0.03571428571428571,0.0,6,success,success
S2021-219,0000051143,IBM,IBM,0001558370-22-001584,2021,2022-02-22,1.0.3,0.3.0,5,0.008849557522123894,9,0.01592920353982301,5,0.008849557522123894,1,0.0017699115044247787,2,0.0035398230088495575,565,success,15,22,0.02654867256637168,0.03893805309734513,-0.1891891891891892,0.06548672566371681,-0.012389380530973451,53,success,success
S2021-220,0000832101,IEX,IDEX Corporation,0000832101-22-000008,2021,2022-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-221,0001111928,IPGP,IPG Photonics,0001111928-22-000025,2021,2022-02-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-222,0001478242,IQV,IQVIA,0001478242-22-000041,2021,2022-02-16,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,success,0,0,0.0,0.0,,0.0,0.0,0,success,success
S2021-223,0000874716,IDXX,Idexx Laboratories,0000874716-22-000007,2021,2022-02-16,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-224,0000049826,ITW,Illinois Tool Works,0000049826-22-000006,2021,2022-02-11,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-225,0001110803,ILMN,"Illumina, Inc.",0001110803-21-000015,2021,2021-02-17,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-226,0000879169,INCY,Incyte,0001558370-22-000902,2021,2022-02-08,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-227,0001699150,IR,Ingersoll Rand,0001628280-22-003991,2021,2022-02-25,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-228,0000050863,INTC,Intel,0000050863-22-000007,2021,2022-01-27,1.0.3,0.3.0,4,0.005312084993359893,5,0.006640106241699867,3,0.00398406374501992,2,0.0026560424966799467,0,0.0,753,success,11,20,0.014608233731739707,0.02656042496679947,-0.2903225806451613,0.041168658698539175,-0.01195219123505976,40,success,success
S2021-229,0001571949,ICE,Intercontinental Exchange,0001571949-22-000006,2021,2022-02-03,1.0.3,0.3.0,3,0.01171875,0,0.0,0,0.0,0,0.0,0,0.0,256,success,10,0,0.0390625,0.0,1.0,0.0390625,0.0390625,13,success,success
S2021-230,0000051253,IFF,International Flavors & Fragrances,0000051253-22-000007,2021,2022-02-28,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-231,0000051434,IP,International Paper,0000051434-22-000016,2021,2022-02-18,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-232,0000896878,INTU,Intuit,0000896878-21-000233,2021,2021-09-08,1.0.3,0.3.0,1,0.002967359050445104,0,0.0,0,0.0,0,0.0,0,0.0,337,success,8,3,0.02373887240356083,0.008902077151335312,0.45454545454545453,0.032640949554896145,0.01483679525222552,12,success,success
S2021-233,0001035267,ISRG,Intuitive Surgical,0001035267-22-000014,2021,2022-02-03,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-234,0000914208,IVZ,Invesco,0000914208-22-000319,2021,2022-02-18,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-235,0001020569,IRM,Iron Mountain,0001020569-22-000035,2021,2022-02-24,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,78,success,0,0,0.0,0.0,,0.0,0.0,0,success,success
S2021-236,0000728535,JBHT,J.B. Hunt,0001437749-22-004457,2021,2022-02-25,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-237,0000091419,SJM,J.M. Smucker Company (The),0000091419-21-000048,2021,2021-06-17,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-238,0000019617,JPM,JPMorgan Chase,0000019617-22-000272,2021,2022-02-22,1.0.3,0.3.0,0,0.0,2,0.05714285714285714,0,0.0,0,0.0,0,0.0,35,success,1,1,0.02857142857142857,0.02857142857142857,0.0,0.05714285714285714,0.0,4,success,success
S2021-239,0000779152,JKHY,Jack Henry & Associates,0000779152-21-000073,2021,2021-08-25,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-240,0000052988,J,Jacobs Solutions,0000052988-21-000065,2021,2021-11-23,1.0.3,0.3.0,1,0.005681818181818182,0,0.0,0,0.0,0,0.0,0,0.0,176,success,2,0,0.011363636363636364,0.0,1.0,0.011363636363636364,0.011363636363636364,3,success,success
S2021-241,0000200406,JNJ,Johnson & Johnson,0000200406-21-000008,2021,2021-02-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-242,0000833444,JCI,Johnson Controls,0000833444-21-000046,2021,2021-11-15,1.0.3,0.3.0,4,0.04081632653061224,0,0.0,0,0.0,0,0.0,0,0.0,98,success,2,0,0.02040816326530612,0.0,1.0,0.02040816326530612,0.02040816326530612,6,success,success
S2021-243,0000319201,KLAC,KLA Corporation,0000319201-21-000029,2021,2021-08-06,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,140,success,4,0,0.02857142857142857,0.0,1.0,0.02857142857142857,0.02857142857142857,4,success,success
S2021-244,0000091576,KEY,KeyCorp,0000091576-22-000029,2021,2022-02-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-245,0001601046,KEYS,Keysight Technologies,0001601046-21-000197,2021,2021-12-17,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,299,success,1,1,0.0033444816053511705,0.0033444816053511705,0.0,0.006688963210702341,0.0,2,success,success
S2021-246,0000055785,KMB,Kimberly-Clark,0000055785-22-000010,2021,2022-02-10,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-247,0000879101,KIM,Kimco Realty,0001437749-22-004700,2021,2022-03-01,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-248,0001506307,KMI,Kinder Morgan,0001506307-22-000018,2021,2022-02-07,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-249,0001637459,KHC,Kraft Heinz,0001637459-22-000018,2021,2022-02-17,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32,success,0,0,0.0,0.0,,0.0,0.0,0,success,success
S2021-250,0000056873,KR,Kroger,0001558370-21-003706,2021,2021-03-30,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-251,0001065696,LKQ,LKQ Corporation,0001065696-22-000006,2021,2022-02-25,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-252,0000920148,LH,Labcorp,0000920148-22-000015,2021,2022-02-25,1.0.3,0.3.0,2,0.021739130434782608,0,0.0,0,0.0,1,0.010869565217391304,0,0.0,92,success,5,0,0.05434782608695652,0.0,1.0,0.05434782608695652,0.05434782608695652,8,success,success
S2021-253,0000707549,LRCX,Lam Research,0000707549-21-000136,2021,2021-08-17,1.0.3,0.3.0,2,0.019417475728155338,0,0.0,1,0.009708737864077669,0,0.0,0,0.0,103,success,2,1,0.019417475728155338,0.009708737864077669,0.3333333333333333,0.02912621359223301,0.009708737864077669,5,success,success
S2021-254,0001679273,LW,Lamb Weston,0001558370-21-009330,2021,2021-07-27,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-255,0001300514,LVS,Las Vegas Sands,0001300514-22-000007,2021,2022-02-04,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-256,0000920760,LEN,Lennar,0001628280-22-001450,2021,2022-01-28,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-257,0000059478,LLY,Lilly (Eli),0000059478-22-000068,2021,2022-02-23,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-258,0000059558,LNC,Lincoln National Corporation,0000059558-22-000008,2021,2022-02-17,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37,success,0,0,0.0,0.0,,0.0,0.0,0,success,success
S2021-259,0001707925,LIN,Linde plc,0001628280-22-004180,2021,2022-02-28,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-260,0001335258,LYV,Live Nation Entertainment,0001335258-22-000019,2021,2022-02-23,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-261,0000936468,LMT,Lockheed Martin,0000936468-22-000008,2021,2022-01-25,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40,success,2,0,0.05,0.0,1.0,0.05,0.05,2,success,success
S2021-262,0000060086,L,Loews Corporation,0000060086-22-000007,2021,2022-02-08,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-263,0000060667,LOW,Lowe's,0000060667-21-000026,2021,2021-03-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-264,0000018926,LUMN,Lumen Technologies,0000018926-22-000007,2021,2022-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-265,0001489393,LYB,LyondellBasell,0001489393-22-000009,2021,2022-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-266,0000036270,MTB,M&T Bank,0001564590-22-005400,2021,2022-02-16,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-267,0000789570,MGM,MGM Resorts,0000789570-22-000005,2021,2022-02-25,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-268,0001408198,MSCI,MSCI Inc.,0001564590-22-004803,2021,2022-02-11,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,67,success,1,1,0.014925373134328358,0.014925373134328358,0.0,0.029850746268656716,0.0,2,success,success
S2021-269,0001510295,MPC,Marathon Petroleum,0001510295-22-000011,2021,2022-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-270,0001278021,MKTX,MarketAxess,0000950170-22-001811,2021,2022-02-23,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-271,0001048286,MAR,Marriott International,0001628280-22-002666,2021,2022-02-15,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-272,0000062709,MMC,Marsh & McLennan,0000062709-22-000009,2021,2022-02-16,1.0.3,0.3.0,1,0.008928571428571428,1,0.008928571428571428,0,0.0,0,0.0,0,0.0,112,success,3,8,0.026785714285714284,0.07142857142857142,-0.45454545454545453,0.09821428571428571,-0.044642857142857144,12,success,success
S2021-273,0000916076,MLM,Martin Marietta Materials,0001564590-22-005965,2021,2022-02-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-274,0000062996,MAS,Masco,0000062996-22-000011,2021,2022-02-08,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-275,0001141391,MA,Mastercard,0001141391-22-000023,2021,2022-02-11,1.0.3,0.3.0,4,0.011527377521613832,13,0.037463976945244955,3,0.008645533141210375,0,0.0,3,0.008645533141210375,347,success,4,7,0.011527377521613832,0.020172910662824207,-0.2727272727272727,0.03170028818443804,-0.008645533141210375,30,success,success
S2021-276,0000891103,MTCH,Match Group,0000891103-22-000020,2021,2022-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-277,0000063754,MKC,McCormick & Company,0000063754-22-000005,2021,2022-01-27,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-278,0000063908,MCD,McDonald's,0000063908-22-000011,2021,2022-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-279,0000927653,MCK,McKesson Corporation,0000927653-21-000039,2021,2021-05-12,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-280,0001613103,MDT,Medtronic,0001613103-21-000027,2021,2021-06-25,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,137,success,2,2,0.014598540145985401,0.014598540145985401,0.0,0.029197080291970802,0.0,4,success,success
S2021-281,0000310158,MRK,Merck & Co.,0000310158-22-000003,2021,2022-02-25,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-282,0001099219,MET,MetLife,0001099219-22-000014,2021,2022-02-18,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-283,0001037646,MTD,Mettler Toledo,0001037646-22-000008,2021,2022-02-11,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-284,0000827054,MCHP,Microchip Technology,0000827054-21-000106,2021,2021-05-18,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48,success,1,1,0.020833333333333332,0.020833333333333332,0.0,0.041666666666666664,0.0,2,success,success
S2021-285,0000723125,MU,Micron Technology,0000723125-21-000065,2021,2021-10-08,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0072992700729927005,274,success,9,0,0.032846715328467155,0.0,1.0,0.032846715328467155,0.032846715328467155,11,success,success
S2021-286,0000789019,MSFT,Microsoft,0001564590-21-039151,2021,2021-07-29,1.0.3,0.3.0,10,0.016129032258064516,3,0.004838709677419355,8,0.012903225806451613,1,0.0016129032258064516,4,0.0064516129032258064,620,success,13,16,0.020967741935483872,0.025806451612903226,-0.10344827586206896,0.0467741935483871,-0.004838709677419355,46,success,success
S2021-287,0000912595,MAA,Mid-America Apartment Communities,0000950170-22-001423,2021,2022-02-17,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-288,0001682852,MRNA,Moderna,0001682852-22-000012,2021,2022-02-25,1.0.3,0.3.0,4,0.013422818791946308,0,0.0,1,0.003355704697986577,2,0.006711409395973154,0,0.0,298,success,8,1,0.026845637583892617,0.003355704697986577,0.7777777777777778,0.030201342281879196,0.02348993288590604,15,success,success
S2021-289,0000851968,MHK,Mohawk Industries,0000851968-22-000026,2021,2022-02-23,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-290,0000024545,TAP,Molson Coors Beverage Company,0000024545-22-000005,2021,2022-02-23,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-291,0001103982,MDLZ,Mondelez International,0001103982-22-000003,2021,2022-02-04,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-292,0001280452,MPWR,Monolithic Power Systems,0001437749-22-004460,2021,2022-02-25,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2021-293,0000865752,MNST,Monster Beverage,0001104659-22-028182,2021,2022-02-28,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
