company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,lm_ai_status
S2022-011,0000004977,AFL,Aflac,0000004977-23-000055,2022,2023-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-012,0001090872,A,Agilent Technologies,0001090872-22-000026,2022,2022-12-21,1.0.3,0.3.0,3,0.017241379310344827,0,0.0,0,0.0,1,0.005747126436781609,0,0.0,174,success,1,0,0.005747126436781609,0.0,1.0,0.005747126436781609,0.005747126436781609,5,success,success
S2022-013,0000002969,APD,Air Products,0000002969-22-000054,2022,2022-11-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-014,0001086222,AKAM,Akamai Technologies,0001086222-23-000078,2022,2023-02-28,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-015,0000766421,ALK,Alaska Air Group,0000766421-23-000009,2022,2023-02-13,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42,success,1,0,0.023809523809523808,0.0,1.0,0.023809523809523808,0.023809523809523808,1,success,success
S2022-016,0000915913,ALB,Albemarle Corporation,0000915913-23-000039,2022,2023-02-15,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-017,0001035443,ARE,Alexandria Real Estate Equities,0001035443-23-000099,2022,2023-01-30,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-018,0001097149,ALGN,Align Technology,0001097149-23-000013,2022,2023-02-27,1.0.3,0.3.0,1,0.004651162790697674,6,0.027906976744186046,0,0.0,0,0.0,0,0.0,215,success,2,1,0.009302325581395349,0.004651162790697674,0.3333333333333333,0.013953488372093023,0.004651162790697674,10,success,success
S2022-019,0001579241,ALLE,Allegion,0001579241-23-000006,2022,2023-02-22,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,success,1,0,0.030303030303030304,0.0,1.0,0.030303030303030304,0.030303030303030304,1,success,success
S2022-020,0000352541,LNT,Alliant Energy,0000352541-23-000017,2022,2023-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-021,0000899051,ALL,Allstate,0000899051-23-000020,2022,2023-02-16,1.0.3,0.3.0,1,0.030303030303030304,0,0.0,1,0.030303030303030304,0,0.0,0,0.0,33,success,0,1,0.0,0.030303030303030304,-1.0,0.030303030303030304,-0.030303030303030304,2,success,success
S2022-022,0001652044,GOOGL|GOOG,Alphabet Inc. (Class A)|Alphabet Inc. (Class C),0001652044-23-000016,2022,2023-02-03,1.0.3,0.3.0,6,0.009584664536741214,2,0.003194888178913738,5,0.007987220447284345,6,0.009584664536741214,3,0.004792332268370607,626,success,22,4,0.03514376996805112,0.006389776357827476,0.6923076923076923,0.04153354632587859,0.02875399361022364,42,success,success
S2022-023,0000764180,MO,Altria,0000764180-23-000020,2022,2023-02-27,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-024,0001018724,AMZN,Amazon,0001018724-23-000004,2022,2023-02-03,1.0.3,0.3.0,1,0.004032258064516129,6,0.024193548387096774,0,0.0,2,0.008064516129032258,0,0.0,248,success,6,0,0.024193548387096774,0.0,1.0,0.024193548387096774,0.024193548387096774,14,success,success
S2022-025,0001748790,AMCR,Amcor,0001748790-22-000024,2022,2022-08-18,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-026,0001002910,AEE,Ameren,0001002910-23-000053,2022,2023-02-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-027,0000006201,AAL,American Airlines Group,0000006201-23-000018,2022,2023-02-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-028,0000004904,AEP,American Electric Power,0000004904-23-000011,2022,2023-02-23,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-029,0000004962,AXP,American Express,0000004962-23-000006,2022,2023-02-10,1.0.3,0.3.0,5,0.020833333333333332,1,0.004166666666666667,2,0.008333333333333333,1,0.004166666666666667,1,0.004166666666666667,240,success,4,3,0.016666666666666666,0.0125,0.14285714285714285,0.029166666666666667,0.004166666666666667,14,success,success
S2022-030,0000005272,AIG,American International Group,0000005272-23-000007,2022,2023-02-17,1.0.3,0.3.0,4,0.024691358024691357,7,0.043209876543209874,3,0.018518518518518517,0,0.0,3,0.018518518518518517,162,success,0,1,0.0,0.006172839506172839,-1.0,0.006172839506172839,-0.006172839506172839,14,success,success
S2022-031,0001053507,AMT,American Tower,0001053507-23-000023,2022,2023-02-23,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-032,0001410636,AWK,American Water Works,0001410636-23-000020,2022,2023-02-15,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-033,0000820027,AMP,Ameriprise Financial,0000820027-23-000014,2022,2023-02-23,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-034,0001140859,ABC,AmerisourceBergen,0001140859-22-000098,2022,2022-11-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-035,0001037868,AME,Ametek,0001037868-23-000012,2022,2023-02-21,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-036,0000318154,AMGN,Amgen,0000318154-23-000017,2022,2023-02-09,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-037,0000820313,APH,Amphenol,0001558370-23-001036,2022,2023-02-08,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-038,0000006281,ADI,Analog Devices,0000006281-22-000250,2022,2022-11-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-039,0000315293,AON,Aon plc,0001628280-23-004087,2022,2023-02-17,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-040,0000320193,AAPL,Apple Inc.,0000320193-22-000108,2022,2022-10-28,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-041,0000006951,AMAT,Applied Materials,0000006951-22-000043,2022,2022-12-16,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,105,success,1,0,0.009523809523809525,0.0,1.0,0.009523809523809525,0.009523809523809525,1,success,success
S2022-042,0001521332,APTV,Aptiv,0001521332-23-000013,2022,2023-02-08,1.0.3,0.3.0,4,0.031007751937984496,0,0.0,2,0.015503875968992248,0,0.0,0,0.0,129,success,0,0,0.0,0.0,,0.0,0.0,4,success,success
S2022-043,0000947484,ACGL,Arch Capital Group,0000947484-23-000015,2022,2023-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-044,0000007084,ADM,Archer Daniels Midland,0000007084-23-000010,2022,2023-02-14,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-045,0001596532,ANET,Arista Networks,0001596532-23-000016,2022,2023-02-14,1.0.3,0.3.0,2,0.004024144869215292,0,0.0,0,0.0,0,0.0,2,0.004024144869215292,497,success,2,4,0.004024144869215292,0.008048289738430584,-0.3333333333333333,0.012072434607645875,-0.004024144869215292,10,success,success
S2022-046,0000354190,AJG,Arthur J. Gallagher & Co.,0000950170-23-002456,2022,2023-02-10,1.0.3,0.3.0,1,0.009345794392523364,1,0.009345794392523364,1,0.009345794392523364,0,0.0,0,0.0,107,success,3,2,0.028037383177570093,0.018691588785046728,0.2,0.04672897196261682,0.009345794392523364,6,success,success
S2022-047,0001267238,AIZ,Assurant,0001267238-23-000007,2022,2023-02-17,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-048,0000731802,ATO,Atmos Energy,0000731802-22-000037,2022,2022-11-14,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-049,0000866787,AZO,AutoZone,0001558370-22-015239,2022,2022-10-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-050,0000769397,ADSK,Autodesk,0000769397-22-000019,2022,2022-03-14,1.0.3,0.3.0,9,0.02535211267605634,5,0.014084507042253521,8,0.022535211267605635,0,0.0,0,0.0,355,success,7,14,0.01971830985915493,0.03943661971830986,-0.3333333333333333,0.059154929577464786,-0.01971830985915493,35,success,success
S2022-051,0000008670,ADP,Automatic Data Processing,0000008670-22-000038,2022,2022-08-03,1.0.3,0.3.0,3,0.013953488372093023,2,0.009302325581395349,2,0.009302325581395349,1,0.004651162790697674,5,0.023255813953488372,215,success,2,3,0.009302325581395349,0.013953488372093023,-0.2,0.023255813953488372,-0.004651162790697674,16,success,success
S2022-052,0000915912,AVB,AvalonBay Communities,0000915912-23-000004,2022,2023-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-053,0001037540,BXP,"BXP, Inc.",0001656423-23-000013,2022,2023-02-27,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-054,0001701605,BKR,Baker Hughes,0001701605-23-000044,2022,2023-02-14,1.0.3,0.3.0,3,0.005780346820809248,3,0.005780346820809248,0,0.0,0,0.0,0,0.0,519,success,8,9,0.015414258188824663,0.017341040462427744,-0.058823529411764705,0.03275529865125241,-0.0019267822736030828,23,success,success
S2022-055,0000009389,BALL,Ball Corporation,0000009389-23-000011,2022,2023-02-21,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-056,0000070858,BAC,Bank of America,0000070858-23-000092,2022,2023-02-22,1.0.3,0.3.0,7,0.028925619834710745,2,0.008264462809917356,2,0.008264462809917356,0,0.0,1,0.004132231404958678,242,success,0,25,0.0,0.10330578512396695,-1.0,0.10330578512396695,-0.10330578512396695,33,success,success
S2022-057,0001390777,BK,Bank of New York Mellon,0001390777-23-000033,2022,2023-02-27,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-058,0000701985,BBWI,"Bath & Body Works, Inc.",0000701985-22-000009,2022,2022-03-18,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-059,0000010456,BAX,Baxter International,0001628280-23-002864,2022,2023-02-09,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-060,0000010795,BDX,Becton Dickinson,0001628280-22-030686,2022,2022-11-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-061,0001067983,BRK-B,Berkshire Hathaway,0000950170-23-004451,2022,2023-02-27,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-062,0000764478,BBY,Best Buy,0000764478-22-000008,2022,2022-03-18,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,1,0.010526315789473684,0,0.0,95,success,3,0,0.031578947368421054,0.0,1.0,0.031578947368421054,0.031578947368421054,3,success,success
S2022-063,0000012208,BIO,Bio-Rad Laboratories,0000012208-23-000031,2022,2023-02-17,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-064,0000842023,TECH,Bio-Techne,0001558370-22-013935,2022,2022-08-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-065,0000875045,BIIB,Biogen,0000875045-23-000009,2022,2023-02-15,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-066,0000012927,BA,Boeing,0000012927-23-000007,2022,2023-01-27,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-067,0001075531,BKNG,Booking Holdings,0001075531-23-000016,2022,2023-02-23,1.0.3,0.3.0,8,0.04395604395604396,2,0.01098901098901099,6,0.03296703296703297,0,0.0,1,0.005494505494505495,182,success,0,11,0.0,0.06043956043956044,-1.0,0.06043956043956044,-0.06043956043956044,22,success,success
S2022-068,0000908255,BWA,BorgWarner,0000908255-23-000013,2022,2023-02-09,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-069,0000885725,BSX,Boston Scientific,0000885725-23-000008,2022,2023-02-23,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-070,0000014272,BMY,Bristol Myers Squibb,0000014272-23-000046,2022,2023-02-14,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-071,0001730168,AVGO,Broadcom,0001730168-22-000118,2022,2022-12-16,1.0.3,0.3.0,1,0.005681818181818182,1,0.005681818181818182,1,0.005681818181818182,0,0.0,1,0.005681818181818182,176,success,2,6,0.011363636363636364,0.03409090909090909,-0.5,0.045454545454545456,-0.022727272727272728,11,success,success
S2022-072,0001383312,BR,Broadridge Financial Solutions,0001383312-22-000037,2022,2022-08-12,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,success,1,0,0.030303030303030304,0.0,1.0,0.030303030303030304,0.030303030303030304,1,success,success
S2022-073,0000079282,BRO,Brown & Brown,0000950170-23-004717,2022,2023-02-27,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-074,0000014693,BF-B,Brown–Forman,0000014693-22-000069,2022,2022-06-17,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-075,0001043277,CHRW,C.H. Robinson,0001043277-23-000005,2022,2023-02-17,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,success,1,1,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333,0.0,2,success,success
S2022-076,0001138118,CBRE,CBRE Group,0001138118-23-000009,2022,2023-02-27,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-077,0001402057,CDW,CDW Corporation,0001402057-23-000052,2022,2023-02-24,1.0.3,0.3.0,2,0.06666666666666667,1,0.03333333333333333,1,0.03333333333333333,0,0.0,0,0.0,30,success,0,1,0.0,0.03333333333333333,-1.0,0.03333333333333333,-0.03333333333333333,4,success,success
S2022-078,0001324404,CF,CF Industries,0001324404-23-000006,2022,2023-02-23,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-079,0001156375,CME,CME Group,0001156375-23-000020,2022,2023-02-27,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-080,0000811156,CMS,CMS Energy,0000811156-23-000014,2022,2023-02-09,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-081,0000277948,CSX,CSX Corporation,0000277948-23-000006,2022,2023-02-15,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-082,0000064803,CVS,CVS Health,0000064803-23-000009,2022,2023-02-08,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50,success,1,0,0.02,0.0,1.0,0.02,0.02,1,success,success
S2022-083,0001590895,CZR,Caesars Entertainment,0001590895-23-000070,2022,2023-02-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-084,0000906345,CPT,Camden Property Trust,0000906345-23-000008,2022,2023-02-23,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-085,0000016732,CPB,Campbell's,0000016732-22-000093,2022,2022-09-22,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-086,0000927628,COF,Capital One,0000927628-23-000117,2022,2023-02-24,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51,success,0,2,0.0,0.0392156862745098,-1.0,0.0392156862745098,-0.0392156862745098,2,success,success
S2022-087,0001170010,KMX,CarMax,0001170010-22-000017,2022,2022-04-14,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,76,success,1,0,0.013157894736842105,0.0,1.0,0.013157894736842105,0.013157894736842105,1,success,success
S2022-088,0000721371,CAH,Cardinal Health,0000721371-22-000058,2022,2022-08-11,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-089,0000815097,CCL,Carnival Corporation,0000815097-23-000012,2022,2023-01-27,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-090,0001783180,CARR,Carrier Global,0001783180-23-000012,2022,2023-02-07,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,success,0,0,0.0,0.0,,0.0,0.0,0,success,success
S2022-091,0000018230,CAT,Caterpillar Inc.,0000018230-23-000011,2022,2023-02-15,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-092,0001374310,CBOE,Cboe Global Markets,0001558370-23-001489,2022,2023-02-17,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-093,0001306830,CE,Celanese,0001306830-23-000023,2022,2023-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-094,0001071739,CNC,Centene Corporation,0001071739-23-000047,2022,2023-02-21,1.0.3,0.3.0,1,0.047619047619047616,0,0.0,0,0.0,0,0.0,0,0.0,21,success,0,0,0.0,0.0,,0.0,0.0,1,success,success
S2022-095,0001130310,CNP,CenterPoint Energy,0001130310-23-000013,2022,2023-02-17,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-096,0001100682,CRL,Charles River Laboratories,0001100682-23-000006,2022,2023-02-22,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,success,0,0,0.0,0.0,,0.0,0.0,0,success,success
S2022-097,0000316709,SCHW,Charles Schwab Corporation,0000316709-23-000009,2022,2023-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-098,0001091667,CHTR,Charter Communications,0001091667-23-000024,2022,2023-01-27,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-099,0000093410,CVX,Chevron Corporation,0000093410-23-000009,2022,2023-02-23,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-100,0001058090,CMG,Chipotle Mexican Grill,0001058090-23-000010,2022,2023-02-09,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-101,0000896159,CB,Chubb Limited,0000896159-23-000007,2022,2023-02-24,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-102,0000313927,CHD,Church & Dwight,0000950170-23-003066,2022,2023-02-16,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-103,0001739940,CI,Cigna,0001739940-23-000008,2022,2023-02-23,1.0.3,0.3.0,1,0.004219409282700422,7,0.029535864978902954,0,0.0,0,0.0,0,0.0,237,success,5,1,0.02109704641350211,0.004219409282700422,0.6666666666666666,0.02531645569620253,0.016877637130801686,14,success,success
S2022-104,0000020286,CINF,Cincinnati Financial,0000020286-23-000008,2022,2023-02-23,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-105,0000723254,CTAS,Cintas,0000723254-22-000019,2022,2022-07-27,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-106,0000858877,CSCO,Cisco,0000858877-22-000013,2022,2022-09-08,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90,success,4,2,0.044444444444444446,0.022222222222222223,0.3333333333333333,0.06666666666666667,0.022222222222222223,6,success,success
S2022-107,0000831001,C,Citigroup,0000831001-23-000037,2022,2023-02-27,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-108,0000759944,CFG,Citizens Financial Group,0000759944-23-000029,2022,2023-02-17,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,success,0,0,0.0,0.0,,0.0,0.0,0,success,success
S2022-109,0000021076,CLX,Clorox,0000021076-22-000026,2022,2022-08-10,1.0.3,0.3.0,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,warning_denominator_zero
S2022-110,0001057352,CSGP,CoStar Group,0001057352-23-000030,2022,2023-02-22,1.0.3,0.3.0,3,0.057692307692307696,0,0.0,2,0.038461538461538464,0,0.0,0,0.0,52,success,0,3,0.0,0.057692307692307696,-1.0,0.057692307692307696,-0.057692307692307696,6,success,success
S2022-111,0000021344,KO,Coca-Cola Company (The),0000021344-23-000011,2022,2023-02-21,1.0.3,0.3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83,success,2,0,0.024096385542168676,0.0,1.0,0.024096385542168676,0.024096385542168676,2,success,success
S2022-112,0001058290,CTSH,Cognizant,0001058290-23-000027,2022,2023-02-15,1.0.3,0.3.0,1,0.00546448087431694,0,0.0,0,0.0,0,0.0,0,0.0,183,success,4,1,0.02185792349726776,0.00546448087431694,0.6,0.0273224043715847,0.01639344262295082,6,success,success
