company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_concreteness_mean,ai_concreteness_median,ai_concreteness_standard_deviation,ai_concreteness_min,ai_concreteness_max,ai_concreteness_matched_token_count,ai_concreteness_eligible_token_count,ai_concreteness_unmatched_token_count,ai_concreteness_coverage,ai_concreteness_unique_dictionary_entries,ai_concreteness_stem_collision_count,ai_concreteness_status
S2022-174,0001048695,FFIV,"F5, Inc.",0001048695-22-000033,2022,2022-11-15,1.0.3,0.3.0,2.8717073170731706,2.61,0.8071491609332447,1.4,4.93,82,135,53,0.6074074074074074,56,23,warning_stem_collisions
S2022-175,0000037785,FMC,FMC Corporation,0000037785-23-000019,2022,2023-02-24,1.0.3,0.3.0,3.253888888888889,3.24,0.8977140035104528,1.83,4.76,18,25,7,0.72,16,5,warning_stem_collisions
S2022-176,0001013237,FDS,FactSet,0001013237-22-000159,2022,2022-10-21,1.0.3,0.3.0,2.81,2.72,0.6818318977886743,1.79,4.93,38,54,16,0.7037037037037037,19,10,warning_stem_collisions
S2022-177,0000815556,FAST,Fastenal,0000815556-23-000009,2022,2023-02-07,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-178,0001048911,FDX,FedEx,0000950170-22-012762,2022,2022-07-18,1.0.3,0.3.0,2.8725,2.585,0.9804941356275416,1.83,4.53,8,14,6,0.5714285714285714,8,3,warning_stem_collisions
S2022-179,0000034903,FRT,Federal Realty Investment Trust,0000034903-23-000020,2022,2023-02-08,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-180,0001136893,FIS,Fidelity National Information Services,0001136893-23-000028,2022,2023-02-27,1.0.3,0.3.0,2.856078431372549,2.81,0.8140315512297662,1.63,4.9,51,62,11,0.8225806451612904,33,8,warning_stem_collisions
S2022-181,0000035527,FITB,Fifth Third Bancorp,0000035527-23-000122,2022,2023-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-182,0001274494,FSLR,First Solar,0001274494-23-000002,2022,2023-02-28,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-183,0001031296,FE,FirstEnergy,0001031296-23-000014,2022,2023-02-13,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-184,0000798354,FISV,Fiserv,0000798354-23-000004,2022,2023-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-185,0000037996,F,Ford Motor Company,0000037996-23-000012,2022,2023-02-03,1.0.3,0.3.0,2.891559888579387,2.75,0.836209990923525,1.26,4.81,359,563,204,0.6376554174067496,151,76,warning_stem_collisions
S2022-186,0001262039,FTNT,Fortinet,0001262039-23-000010,2022,2023-02-24,1.0.3,0.3.0,3.09406976744186,2.93,0.7673002776375991,1.64,4.89,172,246,74,0.6991869918699187,77,38,warning_stem_collisions
S2022-187,0001659166,FTV,Fortive,0001659166-23-000080,2022,2023-02-28,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-188,0001754301,FOXA|FOX,Fox Corporation (Class A)|Fox Corporation (Class B),0001628280-22-022584,2022,2022-08-12,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-189,0000038777,BEN,Franklin Resources,0000038777-22-000198,2022,2022-11-14,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-190,0000831259,FCX,Freeport-McMoRan,0000831259-23-000013,2022,2023-02-15,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-191,0000040545,GE,GE Aerospace,0000040545-23-000023,2022,2023-02-10,1.0.3,0.3.0,2.917826086956522,2.81,0.8068831956940137,1.68,4.48,23,31,8,0.7419354838709677,21,2,warning_stem_collisions
S2022-192,0001121788,GRMN,Garmin,0000950170-23-003566,2022,2023-02-22,1.0.3,0.3.0,3.75,3.59,0.865579904704685,2.57,4.79,7,16,9,0.4375,5,1,warning_stem_collisions
S2022-193,0000749251,IT,Gartner,0000749251-23-000006,2022,2023-02-16,1.0.3,0.3.0,2.9605882352941175,3.0,0.6799954202980323,1.81,4.25,17,18,1,0.9444444444444444,17,1,warning_stem_collisions
S2022-194,0000849399,GEN,Gen Digital,0000849399-22-000013,2022,2022-05-20,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-195,0001474735,GNRC,Generac,0001437749-23-004153,2022,2023-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-196,0000040533,GD,General Dynamics,0000040533-23-000014,2022,2023-02-07,1.0.3,0.3.0,3.070666666666667,2.98,0.7848585152044213,1.8,4.93,60,99,39,0.6060606060606061,49,16,warning_stem_collisions
S2022-197,0000040704,GIS,General Mills,0001193125-22-185257,2022,2022-06-30,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-198,0001467858,GM,General Motors,0001467858-23-000029,2022,2023-01-31,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-199,0000040987,GPC,Genuine Parts Company,0000040987-23-000008,2022,2023-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-200,0000882095,GILD,Gilead Sciences,0000882095-23-000007,2022,2023-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-201,0001123360,GPN,Global Payments,0001123360-23-000009,2022,2023-02-17,1.0.3,0.3.0,2.7199999999999998,2.59,0.6487739917010332,1.63,4.25,13,17,4,0.7647058823529411,12,4,warning_stem_collisions
S2022-202,0000320335,GL,Globe Life,0000320335-23-000008,2022,2023-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-203,0000886982,GS,Goldman Sachs,0000886982-23-000003,2022,2023-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-204,0000860730,HCA,HCA Healthcare,0000950170-23-003234,2022,2023-02-17,1.0.3,0.3.0,2.873333333333333,2.93,0.839629547942292,1.82,4.25,9,11,2,0.8181818181818182,9,2,warning_stem_collisions
S2022-205,0000047217,HPQ,HP Inc.,0000047217-22-000068,2022,2022-12-06,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-206,0000045012,HAL,Halliburton,0000045012-23-000011,2022,2023-02-07,1.0.3,0.3.0,3.3313333333333333,3.41,0.8141651484120951,1.85,4.75,15,19,4,0.7894736842105263,15,4,warning_stem_collisions
S2022-207,0000874766,HIG,Hartford (The),0000874766-23-000023,2022,2023-02-24,1.0.3,0.3.0,2.6310000000000002,2.49,0.5977365640480764,1.63,3.93,10,12,2,0.8333333333333334,10,2,warning_stem_collisions
S2022-208,0000046080,HAS,Hasbro,0000046080-23-000017,2022,2023-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-209,0000765880,PEAK,Healthpeak Properties,0001628280-23-002794,2022,2023-02-08,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-210,0001000228,HSIC,Henry Schein,0001000228-23-000011,2022,2023-02-21,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-211,0000047111,HSY,Hershey Company (The),0000047111-23-000012,2022,2023-02-17,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-212,0001645590,HPE,Hewlett Packard Enterprise,0001645590-22-000071,2022,2022-12-08,1.0.3,0.3.0,2.9875793184488835,2.9,0.7974763465956586,1.3,4.93,851,1292,441,0.6586687306501547,324,229,warning_stem_collisions
S2022-213,0001585689,HLT,Hilton Worldwide,0001585689-23-000036,2022,2023-02-09,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-214,0000354950,HD,Home Depot (The),0000354950-22-000070,2022,2022-03-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-215,0000773840,HON,Honeywell Technologies,0000773840-23-000013,2022,2023-02-10,1.0.3,0.3.0,3.056,3.07,0.7702934505758179,1.55,4.25,25,31,6,0.8064516129032258,23,4,warning_stem_collisions
S2022-216,0000048465,HRL,Hormel Foods,0000048465-22-000051,2022,2022-12-06,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-217,0001070750,HST,Host Hotels & Resorts,0000950170-23-003778,2022,2023-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-218,0000004281,HWM,Howmet Aerospace,0000004281-23-000004,2022,2023-02-14,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-219,0000049071,HUM,Humana,0000049071-23-000011,2022,2023-02-16,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-220,0000049196,HBAN,Huntington Bancshares,0000049196-23-000020,2022,2023-02-17,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-221,0001501585,HII,Huntington Ingalls Industries,0001501585-23-000010,2022,2023-02-09,1.0.3,0.3.0,2.7704819277108435,2.61,0.7381887694295726,1.81,4.89,83,118,35,0.7033898305084746,64,25,warning_stem_collisions
S2022-222,0000051143,IBM,IBM,0001558370-23-002376,2022,2023-02-28,1.0.3,0.3.0,2.8594444444444442,2.72,0.7819776757027138,1.5,4.89,198,267,69,0.7415730337078652,133,49,warning_stem_collisions
S2022-223,0000832101,IEX,IDEX Corporation,0000832101-23-000013,2022,2023-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-224,0001478242,IQV,IQVIA,0001478242-23-000044,2022,2023-02-15,1.0.3,0.3.0,2.4975,2.435,0.6079422258734789,1.85,3.93,8,10,2,0.8,8,2,warning_stem_collisions
S2022-225,0000874716,IDXX,Idexx Laboratories,0000874716-23-000006,2022,2023-02-16,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-226,0000049826,ITW,Illinois Tool Works,0000049826-23-000008,2022,2023-02-10,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-227,0001110803,ILMN,"Illumina, Inc.",0001110803-22-000013,2022,2022-02-18,1.0.3,0.3.0,2.9278947368421053,2.43,0.9230816748226301,1.68,4.62,19,31,12,0.6129032258064516,18,6,warning_stem_collisions
S2022-228,0000879169,INCY,Incyte,0000879169-23-000008,2022,2023-02-07,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-229,0001699150,IR,Ingersoll Rand,0001628280-23-004287,2022,2023-02-21,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-230,0000050863,INTC,Intel,0000050863-23-000006,2022,2023-01-27,1.0.3,0.3.0,3.106556420233463,3.115,0.8489636676993702,1.23,4.93,514,799,285,0.6433041301627034,274,129,warning_stem_collisions
S2022-231,0001571949,ICE,Intercontinental Exchange,0001571949-23-000006,2022,2023-02-02,1.0.3,0.3.0,3.054752475247525,2.82,0.7869298584358289,2.03,4.89,101,125,24,0.808,27,17,warning_stem_collisions
S2022-232,0000051253,IFF,International Flavors & Fragrances,0000051253-23-000009,2022,2023-02-27,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-233,0000051434,IP,International Paper,0000051434-23-000013,2022,2023-02-17,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-234,0000896878,INTU,Intuit,0000896878-22-000028,2022,2022-09-02,1.0.3,0.3.0,2.780294117647059,2.675,0.7633750782763773,1.5,4.89,238,337,99,0.7062314540059347,162,70,warning_stem_collisions
S2022-235,0001035267,ISRG,Intuitive Surgical,0001035267-23-000019,2022,2023-02-10,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-236,0000914208,IVZ,Invesco,0000914208-23-000297,2022,2023-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-237,0001687229,INVH,Invitation Homes,0001687229-23-000029,2022,2023-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-238,0001020569,IRM,Iron Mountain,0001020569-23-000043,2022,2023-02-23,1.0.3,0.3.0,3.123,3.47,0.7763543005612836,1.8,4.26,40,47,7,0.851063829787234,16,4,warning_stem_collisions
S2022-239,0000728535,JBHT,J.B. Hunt,0001437749-23-004530,2022,2023-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-240,0000091419,SJM,J.M. Smucker Company (The),0000091419-22-000049,2022,2022-06-16,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-241,0000019617,JPM,JPMorgan Chase,0000019617-23-000231,2022,2023-02-21,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-242,0000779152,JKHY,Jack Henry & Associates,0000779152-22-000076,2022,2022-08-25,1.0.3,0.3.0,2.8666666666666667,2.87,0.7278888804084194,1.96,4.25,15,20,5,0.75,15,3,warning_stem_collisions
S2022-243,0000052988,J,Jacobs Solutions,0000052988-22-000111,2022,2022-11-21,1.0.3,0.3.0,3.2062820512820513,3.14,0.9399292239781142,1.85,4.82,78,85,7,0.9176470588235294,27,5,warning_stem_collisions
S2022-244,0000200406,JNJ,Johnson & Johnson,0000200406-22-000022,2022,2022-02-17,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-245,0000833444,JCI,Johnson Controls,0000833444-22-000043,2022,2022-11-15,1.0.3,0.3.0,2.717083333333333,2.715,0.8566965583306353,1.63,4.64,24,34,10,0.7058823529411765,24,5,warning_stem_collisions
S2022-246,0000319201,KLAC,KLA Corporation,0000319201-22-000023,2022,2022-08-05,1.0.3,0.3.0,3.0872340425531912,2.93,0.8555816787740785,1.5,4.93,47,59,12,0.7966101694915254,37,4,warning_stem_collisions
S2022-247,0001418135,KDP,Keurig Dr Pepper,0001418135-23-000003,2022,2023-02-23,1.0.3,0.3.0,3.207,3.005,0.8051279401436768,1.66,4.7,20,26,6,0.7692307692307693,19,4,warning_stem_collisions
S2022-248,0000091576,KEY,KeyCorp,0000091576-23-000026,2022,2023-02-22,1.0.3,0.3.0,2.6992857142857143,2.5,0.5804365879689712,1.63,3.93,14,18,4,0.7777777777777778,14,3,warning_stem_collisions
S2022-249,0001601046,KEYS,Keysight Technologies,0001601046-22-000161,2022,2022-12-15,1.0.3,0.3.0,3.3416799999999998,3.3,0.7539408316307057,1.41,4.83,125,146,21,0.8561643835616438,45,16,warning_stem_collisions
S2022-250,0000055785,KMB,Kimberly-Clark,0000055785-23-000012,2022,2023-02-09,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-251,0000879101,KIM,Kimco Realty,0001437749-23-004541,2022,2023-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-252,0001506307,KMI,Kinder Morgan,0001506307-23-000023,2022,2023-02-08,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-253,0001637459,KHC,Kraft Heinz,0001637459-23-000009,2022,2023-02-16,1.0.3,0.3.0,2.7511764705882356,2.74,0.690250443491697,1.68,4.62,17,21,4,0.8095238095238095,17,4,warning_stem_collisions
S2022-254,0000056873,KR,Kroger,0001558370-22-004595,2022,2022-03-29,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-255,0000202058,LHX,L3Harris,0000202058-23-000014,2022,2023-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-256,0001065696,LKQ,LKQ Corporation,0001065696-23-000008,2022,2023-02-23,1.0.3,0.3.0,2.805,2.6100000000000003,0.743223553178988,1.9,4.93,32,43,11,0.7441860465116279,29,6,warning_stem_collisions
S2022-257,0000920148,LH,Labcorp,0000920148-23-000017,2022,2023-02-28,1.0.3,0.3.0,2.8224324324324326,2.64,0.7102089734544083,1.82,4.55,37,59,22,0.6271186440677966,33,15,warning_stem_collisions
S2022-258,0000707549,LRCX,Lam Research,0000707549-22-000107,2022,2022-08-24,1.0.3,0.3.0,3.023,2.93,0.802879816660003,1.63,4.83,40,51,11,0.7843137254901961,30,11,warning_stem_collisions
S2022-259,0001679273,LW,Lamb Weston,0001558370-22-011121,2022,2022-07-27,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-260,0001300514,LVS,Las Vegas Sands,0001300514-23-000021,2022,2023-02-03,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-261,0001336920,LDOS,Leidos,0001336920-23-000015,2022,2023-02-14,1.0.3,0.3.0,2.9254545454545453,2.7649999999999997,0.8256167241563191,1.68,5.0,44,57,13,0.7719298245614035,39,7,warning_stem_collisions
S2022-262,0000920760,LEN,Lennar,0001628280-23-001606,2022,2023-01-26,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-263,0000059478,LLY,Lilly (Eli),0000059478-23-000082,2022,2023-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-264,0000059558,LNC,Lincoln National Corporation,0000059558-23-000009,2022,2023-02-16,1.0.3,0.3.0,2.5094444444444446,2.465,0.5870024817496489,1.38,3.48,18,24,6,0.75,16,5,warning_stem_collisions
S2022-265,0001707925,LIN,Linde plc,0001628280-23-005434,2022,2023-02-28,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-266,0001335258,LYV,Live Nation Entertainment,0001335258-23-000014,2022,2023-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-267,0000936468,LMT,Lockheed Martin,0000936468-23-000009,2022,2023-01-26,1.0.3,0.3.0,2.9935,3.2350000000000003,0.6988581758840631,1.76,3.93,20,26,6,0.7692307692307693,20,5,warning_stem_collisions
S2022-268,0000060086,L,Loews Corporation,0000060086-23-000025,2022,2023-02-07,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-269,0000060667,LOW,Lowe's,0000060667-22-000038,2022,2022-03-21,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-270,0000018926,LUMN,Lumen Technologies,0000018926-23-000013,2022,2023-02-23,1.0.3,0.3.0,2.597142857142857,2.41,0.6825103722019654,1.5,4.53,21,26,5,0.8076923076923077,20,4,warning_stem_collisions
S2022-271,0001489393,LYB,LyondellBasell,0001489393-23-000006,2022,2023-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-272,0000036270,MTB,M&T Bank,0000950170-23-003804,2022,2023-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-273,0000789570,MGM,MGM Resorts,0000789570-23-000008,2022,2023-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-274,0001408198,MSCI,MSCI Inc.,0001408198-23-000011,2022,2023-02-10,1.0.3,0.3.0,2.928285714285714,2.775,0.7966608373680223,1.5,4.54,70,90,20,0.7777777777777778,53,18,warning_stem_collisions
S2022-275,0001510295,MPC,Marathon Petroleum,0001510295-23-000012,2022,2023-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-276,0001278021,MKTX,MarketAxess,0000950170-23-003824,2022,2023-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-277,0001048286,MAR,Marriott International,0001628280-23-003485,2022,2023-02-14,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-278,0000062709,MMC,Marsh & McLennan,0000062709-23-000014,2022,2023-02-13,1.0.3,0.3.0,2.7866265060240965,2.63,0.7709222721253268,1.57,4.62,83,110,27,0.7545454545454545,72,23,warning_stem_collisions
S2022-279,0000916076,MLM,Martin Marietta Materials,0000950170-23-004361,2022,2023-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-280,0000062996,MAS,Masco,0000062996-23-000008,2022,2023-02-09,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-281,0001141391,MA,Mastercard,0001141391-23-000020,2022,2023-02-14,1.0.3,0.3.0,2.87488,2.85,0.7711659909513645,1.5,4.36,125,181,56,0.6906077348066298,82,44,warning_stem_collisions
S2022-282,0000891103,MTCH,Match Group,0000891103-23-000013,2022,2023-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-283,0000063754,MKC,McCormick & Company,0000063754-23-000005,2022,2023-01-26,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-284,0000063908,MCD,McDonald's,0000063908-23-000012,2022,2023-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-285,0000927653,MCK,McKesson Corporation,0000927653-22-000051,2022,2022-05-09,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-286,0001613103,MDT,Medtronic,0001613103-22-000023,2022,2022-06-23,1.0.3,0.3.0,3.018048780487805,2.89,0.8592089938899846,1.48,4.82,123,176,53,0.6988636363636364,88,29,warning_stem_collisions
S2022-287,0000310158,MRK,Merck & Co.,0001628280-23-005061,2022,2023-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-288,0001099219,MET,MetLife,0001099219-23-000045,2022,2023-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-289,0001326801,META,Meta Platforms,0001326801-23-000013,2022,2023-02-02,1.0.3,0.3.0,2.9640979955456572,2.89,0.8259821173021159,1.44,4.93,449,584,135,0.7688356164383562,160,115,warning_stem_collisions
S2022-290,0001037646,MTD,Mettler Toledo,0001037646-23-000005,2022,2023-02-10,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-291,0000827054,MCHP,Microchip Technology,0000827054-22-000094,2022,2022-05-20,1.0.3,0.3.0,3.330909090909091,3.25,0.8775563994181682,1.81,4.89,33,41,8,0.8048780487804879,31,5,warning_stem_collisions
S2022-292,0000723125,MU,Micron Technology,0000723125-22-000048,2022,2022-10-07,1.0.3,0.3.0,3.1461702127659574,3.04,0.9122877948723223,1.63,4.89,141,187,46,0.7540106951871658,95,19,warning_stem_collisions
S2022-293,0000789019,MSFT,Microsoft,0001564590-22-026876,2022,2022-07-28,1.0.3,0.3.0,2.905054945054945,2.69,0.8822740019764033,1.3,4.93,273,417,144,0.6546762589928058,169,78,warning_stem_collisions
S2022-294,0000912595,MAA,Mid-America Apartment Communities,0000950170-23-002778,2022,2023-02-14,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-295,0001682852,MRNA,Moderna,0001682852-23-000011,2022,2023-02-24,1.0.3,0.3.0,3.042272727272727,3.0149999999999997,0.7871671407255365,1.66,4.96,110,167,57,0.6586826347305389,83,27,warning_stem_collisions
S2022-296,0000851968,MHK,Mohawk Industries,0000851968-23-000033,2022,2023-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-297,0001179929,MOH,Molina Healthcare,0001179929-23-000025,2022,2023-02-13,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-298,0000024545,TAP,Molson Coors Beverage Company,0000024545-23-000006,2022,2023-02-21,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-299,0001103982,MDLZ,Mondelez International,0001103982-23-000006,2022,2023-02-03,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-300,0001280452,MPWR,Monolithic Power Systems,0001437749-23-004540,2022,2023-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-301,0000865752,MNST,Monster Beverage,0001104659-23-027245,2022,2023-03-01,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-302,0001059556,MCO,Moody's Corporation,0001059556-23-000016,2022,2023-02-15,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-303,0000895421,MS,Morgan Stanley,0000895421-23-000284,2022,2023-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-304,0001285785,MOS,Mosaic Company (The),0001618034-23-000003,2022,2023-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-305,0000068505,MSI,Motorola Solutions,0000068505-23-000015,2022,2023-02-16,1.0.3,0.3.0,2.9931067961165048,2.72,0.9572500011211122,1.3,5.0,309,430,121,0.7186046511627907,158,84,warning_stem_collisions
S2022-306,0001013871,NRG,NRG Energy,0001013871-23-000004,2022,2023-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-307,0000906163,NVR,"NVR, Inc.",0000906163-23-000023,2022,2023-02-15,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-308,0001413447,NXPI,NXP Semiconductors,0001413447-23-000006,2022,2023-03-01,1.0.3,0.3.0,3.3200000000000003,3.14,0.8352027516499431,2.03,4.62,11,16,5,0.6875,10,3,warning_stem_collisions
S2022-309,0001120193,NDAQ,"Nasdaq, Inc.",0001120193-23-000014,2022,2023-02-23,1.0.3,0.3.0,2.986666666666667,2.78,0.8033778514635702,1.67,4.7,96,126,30,0.7619047619047619,63,15,warning_stem_collisions
S2022-310,0001002047,NTAP,NetApp,0000950170-22-011708,2022,2022-06-16,1.0.3,0.3.0,2.947313432835821,2.69,0.8986932172742725,1.5,4.93,67,82,15,0.8170731707317073,50,11,warning_stem_collisions
S2022-311,0001065280,NFLX,Netflix,0001065280-23-000035,2022,2023-01-26,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-312,0000814453,NWL,Newell Brands,0000814453-23-000026,2022,2023-02-15,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-313,0001164727,NEM,Newmont,0001164727-23-000011,2022,2023-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-314,0001564708,NWSA|NWS,News Corp (Class A)|News Corp (Class B),0001564708-22-000265,2022,2022-08-12,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-315,0000753308,NEE,NextEra Energy,0000753308-23-000019,2022,2023-02-17,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-316,0001111711,NI,NiSource,0001111711-23-000006,2022,2023-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-317,0000320187,NKE,"Nike, Inc.",0000320187-22-000038,2022,2022-07-21,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-318,0000072331,NDSN,Nordson Corporation,0000072331-22-000185,2022,2022-12-19,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-319,0000702165,NSC,Norfolk Southern,0000702165-23-000010,2022,2023-02-03,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2022-320,0000073124,NTRS,Northern Trust,0000073124-23-000049,2022,2023-02-28,1.0.3,0.3.0,2.990344827586207,3.07,0.8711723482780435,1.63,4.93,29,42,13,0.6904761904761905,25,10,warning_stem_collisions
S2022-321,0001133421,NOC,Northrop Grumman,0001133421-23-000006,2022,2023-01-26,1.0.3,0.3.0,2.8904938271604936,2.9,0.8562679591477954,1.63,4.83,81,105,24,0.7714285714285715,51,20,warning_stem_collisions
